����,���,����,ǰ���̼�(Ԫ),���̼�(Ԫ),��߼�(Ԫ),��ͼ�(Ԫ),���̼�(Ԫ),�ɽ���(��),�ɽ����(Ԫ),�ǵ�(Ԫ),�ǵ���(%),����(Ԫ),������(%),A����ͨ��ֵ(Ԫ),B����ͨ��ֵ(Ԫ),����ֵ(Ԫ),A����ͨ�ɱ�(��),B����ͨ�ɱ�(��),�ܹɱ�(��),��ӯ��,�о���,������,������,
000726.SZ,³̩A,2004-09-20,3.568,3.5848,3.6552,3.5613,3.6418,2701374,29064499.5,0.0738,2.0677,10.7592,1.9029,1541685600,1134059709.12,4587615864,141960000,162240000,422432400,23.927,3.1592,3.6108,144.0381,
000726.SZ,³̩A,2004-09-21,3.6418,3.6451,3.6451,3.5378,3.5613,783519,8362285.6,-0.0805,-2.2099,10.6727,0.5519,1507615200,1106525634.24,4486232088,141960000,162240000,422432400,23.3982,3.0894,3.531,140.8549,
000726.SZ,³̩A,2004-09-22,3.5613,3.5579,3.5579,3.4573,3.4842,938582,9838267.7,-0.0771,-2.1657,10.4821,0.6612,1474964400,1089316837.44,4389072636,141960000,162240000,422432400,22.8915,3.0225,3.4546,137.8044,
000726.SZ,³̩A,2004-09-23,3.4842,3.4808,3.6552,3.4406,3.6518,1182745,12407577.8,0.1677,4.8123,10.4905,0.8332,1545944400,1120398289.92,4600288836,141960000,162240000,422432400,23.9931,3.168,3.6208,144.4359,
000726.SZ,³̩A,2004-09-24,3.6518,3.672,3.8095,3.615,3.615,3069118,34328376.8,-0.0369,-1.0101,11.1851,2.162,1530328800,1108350996.48,4553821272,141960000,162240000,422432400,23.7507,3.136,3.5842,142.977,
000726.SZ,³̩A,2004-09-27,3.615,3.682,3.739,3.5915,3.6586,1588342,17332801.6,0.0436,1.2059,10.9125,1.1189,1548783600,1101570662.4,4608737484,141960000,162240000,422432400,24.0372,3.1738,3.6275,144.7012,
000726.SZ,³̩A,2004-09-28,3.6586,3.625,3.8732,3.625,3.8598,2195060,24851956.5,0.2012,5.4995,11.3218,1.5463,1633959600,1127282457.6,4862196924,141960000,162240000,422432400,25.3591,3.3483,3.827,152.6591,
000726.SZ,³̩A,2004-09-29,3.8598,3.8598,3.9905,3.8598,3.8866,2503124,29384713.1,0.0268,0.695,11.7392,1.7633,1645316400,1132338829.44,4895991516,141960000,162240000,422432400,25.5353,3.3716,3.8536,153.7202,
000726.SZ,³̩A,2004-09-30,3.8866,3.8866,3.9637,3.796,3.9537,1869197,21831238.1,0.0671,1.7256,11.6795,1.3167,1673708400,1134487373.76,4980477996,141960000,162240000,422432400,25.976,3.4298,3.9201,156.3728,
000726.SZ,³̩A,2004-10-08,3.9537,3.957,4.185,3.8799,4.175,1269467,15372178,0.2213,5.598,12.1092,0.8942,1767402000,1184523325.44,5259283380,141960000,162240000,422432400,27.4301,3.6218,4.1395,165.1265,
000726.SZ,³̩A,2004-10-11,4.175,4.1582,4.2186,4.0945,4.1113,2270144,28150516.4,-0.0637,-1.5261,12.4003,1.5991,1740429600,1186245016.32,5179021224,141960000,162240000,422432400,27.0115,3.5665,4.0763,162.6065,
000726.SZ,³̩A,2004-10-12,4.1113,4.1448,4.1448,3.8732,3.9168,2071892,24380845.6,-0.1945,-4.7308,11.7674,1.4595,1658092800,1154402496,4934010432,141960000,162240000,422432400,25.7336,3.3978,3.8835,154.9138,
000726.SZ,³̩A,2004-10-13,3.9168,3.8899,4.0341,3.8732,4.0207,2384774,28239638.6,0.104,2.6541,11.8416,1.6799,1702100400,1150848142.08,5064964476,141960000,162240000,422432400,26.4166,3.488,3.9866,159.0254,
000726.SZ,³̩A,2004-10-14,4.0207,3.9838,3.9905,3.8832,3.8832,1611187,18924583.2,-0.1375,-3.4195,11.7457,1.135,1643896800,1121243235.84,4891767192,141960000,162240000,422432400,25.5133,3.3687,3.8502,153.5875,
000726.SZ,³̩A,2004-10-15,3.8832,3.8396,3.9503,3.7055,3.8832,1936655,21988934,0,0,11.3541,1.3642,1643896800,1119520896,4891767192,141960000,162240000,422432400,25.5133,3.3687,3.8502,153.5875,
000726.SZ,³̩A,2004-10-18,3.8832,3.8564,3.9469,3.7558,3.8195,1357682,15437625.4,-0.0637,-1.6408,11.3706,0.9564,1616924400,1134046892.16,4811505036,141960000,162240000,422432400,25.0947,3.3134,3.7871,151.0675,
000726.SZ,³̩A,2004-10-19,3.8195,3.8262,3.8899,3.7927,3.796,1431092,16392252.2,-0.0235,-0.6146,11.4544,1.0081,1606987200,1137600921.6,4781934768,141960000,162240000,422432400,24.9405,3.293,3.7638,150.1391,
000726.SZ,³̩A,2004-10-20,3.796,3.7893,3.8229,3.7424,3.8162,1059475,11966407.2,0.0201,0.53,11.2947,0.7463,1615504800,1143849108.48,4807280712,141960000,162240000,422432400,25.0727,3.3105,3.7837,150.9349,
000726.SZ,³̩A,2004-10-21,3.8162,3.8162,3.9872,3.7893,3.8832,1517175,17537146.4,0.0671,1.7575,11.5591,1.0687,1643896800,1146219110.4,4891767192,141960000,162240000,422432400,25.5133,3.3687,3.8502,153.5875,
000726.SZ,³̩A,2004-10-22,3.8832,3.8933,3.9671,3.8899,3.9503,2957134,34790195.7,0.0671,1.7271,11.7648,2.0831,1672288800,1179190172.16,4976253672,141960000,162240000,422432400,25.954,3.4269,3.9167,156.2402,
000726.SZ,³̩A,2004-10-25,3.9503,3.9503,4.0073,3.8899,3.9067,1908183,22463221.8,-0.0436,-1.1036,11.772,1.3442,1653834000,1134367153.92,4921337460,141960000,162240000,422432400,25.6675,3.389,3.8735,154.516,
000726.SZ,³̩A,2004-10-26,3.9067,3.9067,3.9067,3.9067,3.9067,N/A,N/A,0,0,N/A,N/A,1653834000,1134367153.92,4921337460,141960000,162240000,422432400,25.6675,3.389,3.8735,154.516,
000726.SZ,³̩A,2004-10-27,3.9067,3.957,4.0744,3.9402,4.0543,5108949,61058956.7,0.1475,3.7768,11.9514,3.5989,1716296400,1161536837.76,5107207716,141960000,162240000,422432400,26.637,3.517,4.0198,160.3517,
000726.SZ,³̩A,2004-10-28,4.0543,4.0543,4.0677,3.9738,4.0207,2047984,24529278.8,-0.0335,-0.8271,11.9773,1.4426,1702100400,1154090508.48,5064964476,141960000,162240000,422432400,26.4166,3.488,3.9866,159.0254,
000726.SZ,³̩A,2004-10-29,4.0207,3.8899,4.0241,3.7491,3.9805,1212737,14222063,-0.0402,-1.0008,11.7272,0.8543,1685065200,1130470473.6,5014272588,141960000,162240000,422432400,26.1522,3.453,3.9467,157.4339,
000726.SZ,³̩A,2004-11-01,3.9805,3.9302,3.9671,3.8665,3.8899,428117,4983259.3,-0.0905,-2.2746,11.6399,0.3016,1646736000,1106099754.24,4900215840,141960000,162240000,422432400,25.5574,3.3745,3.8569,153.8528,
000726.SZ,³̩A,2004-11-02,3.8899,3.8329,3.9436,3.7491,3.9134,1218285,13901307.4,0.0235,0.6034,11.4106,0.8582,1656673200,1092089681.28,4929786108,141960000,162240000,422432400,25.7116,3.3949,3.8802,154.7812,
000726.SZ,³̩A,2004-11-03,3.9134,3.9302,3.9402,3.8631,3.8966,588063,6848641.3,-0.0168,-0.4284,11.6461,0.4142,1649575200,1118073715.2,4908664488,141960000,162240000,422432400,25.6014,3.3803,3.8635,154.1181,
000726.SZ,³̩A,2004-11-04,3.8966,3.8899,3.9033,3.7558,3.7558,621937,7075411.7,-0.1408,-3.6145,11.3764,0.4381,1589952000,1114203642.24,4731242880,141960000,162240000,422432400,24.6761,3.2581,3.7239,148.5475,
000726.SZ,³̩A,2004-11-05,3.7558,3.7625,3.853,3.6284,3.6753,563174,6215413.2,-0.0805,-2.1429,11.0364,0.3967,1555881600,1116243323.52,4629859104,141960000,162240000,422432400,24.1473,3.1883,3.6441,145.3644,
000726.SZ,³̩A,2004-11-08,3.6753,3.6619,3.7055,3.6083,3.6753,587590,6395463.5,0,0,10.8842,0.4139,1555881600,1119125030.4,4629859104,141960000,162240000,422432400,24.1473,3.1883,3.6441,145.3644,
000726.SZ,³̩A,2004-11-09,3.6753,3.682,3.729,3.682,3.6887,1040400,11493433.7,0.0134,0.365,11.0471,0.7329,1561560000,1133047818.24,4646756400,141960000,162240000,422432400,24.2354,3.2,3.6574,145.8949,
000726.SZ,³̩A,2004-11-10,3.6887,3.7055,3.9101,3.6921,3.8933,2011612,22985967.5,0.2046,5.5455,11.4266,1.417,1648155600,1157976156.48,4904440164,141960000,162240000,422432400,25.5794,3.3774,3.8602,153.9854,
000726.SZ,³̩A,2004-11-11,3.8933,3.9033,3.9235,3.8396,3.843,598138,6913618.8,-0.0503,-1.292,11.5586,0.4213,1626861600,1140611447.04,4841075304,141960000,162240000,422432400,25.2489,3.3338,3.8103,151.996,
000726.SZ,³̩A,2004-11-12,3.843,3.8229,3.8564,3.7893,3.8162,573976,6536907.3,-0.0268,-0.6981,11.3888,0.4043,1615504800,1138243392,4807280712,141960000,162240000,422432400,25.0727,3.3105,3.7837,150.9349,
000726.SZ,³̩A,2004-11-15,3.8162,3.8095,3.8564,3.7558,3.786,1564701,17690717,-0.0302,-0.7909,11.3061,1.1022,1602728400,1175123139.84,4769261796,141960000,162240000,422432400,24.8744,3.2843,3.7538,149.7412,
000726.SZ,³̩A,2004-11-16,3.786,3.8329,3.8329,3.672,3.6954,2118678,23436960.5,-0.0905,-2.3915,11.0621,1.4924,1564399200,1165207680,4655205048,141960000,162240000,422432400,24.2795,3.2058,3.664,146.1602,
000726.SZ,³̩A,2004-11-17,3.6954,3.6887,3.6887,3.5144,3.5848,3878878,41158179.2,-0.1107,-2.9946,10.6108,2.7324,1517552400,1132302812.16,4515802356,141960000,162240000,422432400,23.5524,3.1098,3.5543,141.7833,
000726.SZ,³̩A,2004-11-18,3.5848,3.5714,3.6552,3.5412,3.6518,1160656,12423571.9,0.0671,1.8709,10.7039,0.8176,1545944400,1151397811.2,4600288836,141960000,162240000,422432400,23.9931,3.168,3.6208,144.4359,
000726.SZ,³̩A,2004-11-19,3.6518,3.6049,3.6518,3.5479,3.5881,1088157,11640482.2,-0.0637,-1.7447,10.6974,0.7665,1518972000,1177623258.24,4520026680,141960000,162240000,422432400,23.5745,3.1127,3.5576,141.9159,
000726.SZ,³̩A,2004-11-22,3.5881,3.5881,3.6351,3.5546,3.6015,869834,9300666.5,0.0134,0.3738,10.6925,0.6127,1524650400,1182136612.8,4536923976,141960000,162240000,422432400,23.6626,3.1243,3.5709,142.4465,
000726.SZ,³̩A,2004-11-23,3.6015,3.6116,3.6116,3.5144,3.5211,1620228,17157767.1,-0.0805,-2.2346,10.5897,1.1413,1490580000,1174059494.4,4435540200,141960000,162240000,422432400,23.1338,3.0545,3.4911,139.2633,
000726.SZ,³̩A,2004-11-24,3.5211,3.5211,3.5512,3.5144,3.5412,2482218,26105213,0.0201,0.5714,10.5169,1.7485,1499097600,1164988656,4460886144,141960000,162240000,422432400,23.266,3.072,3.5111,140.0591,
000726.SZ,³̩A,2004-11-25,3.5412,3.5412,3.5546,3.4506,3.4909,1714501,17818180.7,-0.0503,-1.4205,10.3926,1.2077,1477803600,1151397811.2,4397521284,141960000,162240000,422432400,22.9355,3.0283,3.4612,138.0696,
000726.SZ,³̩A,2004-11-26,3.4909,3.4641,3.5144,3.4641,3.511,748624,7810931.6,0.0201,0.5764,10.4337,0.5273,1486321200,1153665926.4,4422867228,141960000,162240000,422432400,23.0677,3.0458,3.4812,138.8654,
000726.SZ,³̩A,2004-11-29,3.511,3.5311,3.5311,3.4473,3.454,787028,8151830.5,-0.057,-1.6237,10.3577,0.5544,1462188000,1148376902.4,4351053720,141960000,162240000,422432400,22.6932,2.9963,3.4246,136.6107,
000726.SZ,³̩A,2004-11-30,3.454,3.4607,3.5211,3.4439,3.5076,1387471,14425826.6,0.0537,1.5534,10.3972,0.9774,1484901600,1147945344,4418642904,141960000,162240000,422432400,23.0457,3.0429,3.4778,138.7328,
000726.SZ,³̩A,2004-12-01,3.5076,3.5311,3.5311,3.4775,3.4942,1149512,11990060.4,-0.0134,-0.3824,10.4306,0.8097,1479223200,1147837454.4,4401745608,141960000,162240000,422432400,22.9576,3.0312,3.4645,138.2023,
000726.SZ,³̩A,2004-12-02,3.4942,3.4842,3.5177,3.4808,3.4942,851200,8889391.2,0,0,10.4434,0.5996,1479223200,1146434565.12,4401745608,141960000,162240000,422432400,22.9576,3.0312,3.4645,138.2023,
000726.SZ,³̩A,2004-12-03,3.4942,3.4942,3.5009,3.4808,3.4875,478449,4975338.3,-0.0067,-0.1919,10.3989,0.337,1476384000,1141576612.8,4393296960,141960000,162240000,422432400,22.9135,3.0254,3.4579,137.937,
000726.SZ,³̩A,2004-12-06,3.4875,3.4741,3.4875,3.4473,3.4708,352022,3631093,-0.0168,-0.4808,10.315,0.248,1469286000,1139635411.2,4372175340,141960000,162240000,422432400,22.8033,3.0109,3.4413,137.2738,
000726.SZ,³̩A,2004-12-07,3.4708,3.4708,3.4708,3.3567,3.3869,425436,4321480.8,-0.0838,-2.4155,10.1578,0.2997,1433796000,1107139712.64,4266567240,141960000,162240000,422432400,22.2525,2.9381,3.3581,133.958,
000726.SZ,³̩A,2004-12-08,3.3869,3.3869,3.4339,3.3869,3.4037,365084,3719452.1,0.0168,0.495,10.1879,0.2572,1440894000,1124411783.04,4287688860,141960000,162240000,422432400,22.3627,2.9527,3.3748,134.6212,
000726.SZ,³̩A,2004-12-09,3.4037,3.4205,3.5043,3.407,3.4439,725878,7500797.7,0.0402,1.1823,10.3334,0.5113,1457929200,1131426878.4,4338380748,141960000,162240000,422432400,22.6271,2.9876,3.4147,136.2128,
000726.SZ,³̩A,2004-12-10,3.4439,3.4674,3.4909,3.4205,3.4406,385101,3963460.3,-0.0034,-0.0974,10.292,0.2713,1456509600,1131426878.4,4334156424,141960000,162240000,422432400,22.6051,2.9847,3.4113,136.0801,
000726.SZ,³̩A,2004-12-13,3.4406,3.4473,3.5579,3.4205,3.5278,2544386,26658961.7,0.0872,2.5341,10.4776,1.7923,1493419200,1129699509.12,4443988848,141960000,162240000,422432400,23.1779,3.0603,3.4978,139.5286,
000726.SZ,³̩A,2004-12-14,3.5278,3.5479,3.5546,3.511,3.5211,1321162,13870211.4,-0.0067,-0.1901,10.4985,0.9307,1490580000,1128956774.4,4435540200,141960000,162240000,422432400,23.1338,3.0545,3.4911,139.2633,
000726.SZ,³̩A,2004-12-15,3.5211,3.5211,3.5546,3.5076,3.5546,1454097,15369649.3,0.0335,0.9524,10.5699,1.0243,1504776000,1134028883.52,4477783440,141960000,162240000,422432400,23.3542,3.0836,3.5244,140.5896,
000726.SZ,³̩A,2004-12-16,3.5546,3.5546,3.5579,3.4909,3.4909,673049,7094938.5,-0.0637,-1.7925,10.5415,0.4741,1477803600,1118599372.8,4397521284,141960000,162240000,422432400,22.9355,3.0283,3.4612,138.0696,
000726.SZ,³̩A,2004-12-17,3.4909,3.4573,3.5009,3.4339,3.4339,474400,4923275,-0.057,-1.633,10.3779,0.3342,1453670400,1104893337.6,4325707776,141960000,162240000,422432400,22.561,2.9789,3.4047,135.8149,
000726.SZ,³̩A,2004-12-20,3.4339,3.4272,3.4272,3.3132,3.3534,1089476,10952116.8,-0.0805,-2.3438,10.0526,0.7675,1419600000,1094123521.92,4224324000,141960000,162240000,422432400,22.0322,2.9091,3.3249,132.6317,
000726.SZ,³̩A,2004-12-21,3.3534,3.3534,3.3802,3.2997,3.35,671463,6707600.2,-0.0034,-0.1,9.9895,0.473,1418180400,1105891762.56,4220099676,141960000,162240000,422432400,22.0102,2.9061,3.3216,132.4991,
000726.SZ,³̩A,2004-12-22,3.35,3.35,3.454,3.3366,3.454,1050990,10671304.8,0.104,3.1031,10.1536,0.7403,1462188000,1112688158.4,4351053720,141960000,162240000,422432400,22.6932,2.9963,3.4246,136.6107,
000726.SZ,³̩A,2004-12-23,3.454,3.4238,3.454,3.4003,3.407,94822,967540.8,-0.0469,-1.3592,10.2038,0.0668,1442313600,1090261885.44,4291913184,141960000,162240000,422432400,22.3847,2.9556,3.3781,134.7538,
000726.SZ,³̩A,2004-12-24,3.407,3.407,3.4506,3.3903,3.4339,207599,2109698.9,0.0268,0.7874,10.1624,0.1462,1453670400,1081331222.4,4325707776,141960000,162240000,422432400,22.561,2.9789,3.4047,135.8149,
000726.SZ,³̩A,2004-12-27,3.4339,3.454,3.4607,3.3836,3.4339,56456,575213.3,0,0,10.1887,0.0398,1453670400,1079606611.2,4325707776,141960000,162240000,422432400,22.561,2.9789,3.4047,135.8149,
000726.SZ,³̩A,2004-12-28,3.4339,3.4138,3.4506,3.3869,3.4205,611133,6199992.1,-0.0134,-0.3906,10.1451,0.4305,1447992000,1060735665.6,4308810480,141960000,162240000,422432400,22.4729,2.9672,3.3914,135.2843,
000726.SZ,³̩A,2004-12-29,3.4205,3.4037,3.4372,3.3299,3.3601,345890,3500849.6,-0.0604,-1.7647,10.1213,0.2437,1422439200,1046838998.4,4232772648,141960000,162240000,422432400,22.0763,2.9149,3.3315,132.897,
000726.SZ,³̩A,2004-12-30,3.3601,3.3199,3.3567,3.2461,3.2696,528700,5190153,-0.0905,-2.6946,9.8168,0.3724,1384110000,1049550028.8,4118715900,141960000,162240000,422432400,21.4814,2.8363,3.2418,129.3159,
000726.SZ,³̩A,2004-12-31,3.2696,3.2662,3.2863,3.0549,3.2126,1588780,15108108.3,-0.057,-1.7436,9.5093,1.1192,1359976800,1004384684.16,4046902392,141960000,162240000,422432400,21.1069,2.7869,3.1853,127.0612,
000726.SZ,³̩A,2005-01-04,3.2126,3.1455,3.2327,3.1455,3.2159,254063,2429774.7,0.0034,0.1044,9.5637,0.179,1361396400,1061733441.6,4051126716,141960000,162240000,422432400,14.4713,2.5594,2.1425,27.2617,
000726.SZ,³̩A,2005-01-05,3.2159,3.2126,3.2528,3.169,3.2461,435796,4176486.7,0.0302,0.9385,9.5836,0.307,1374172800,1072809079.68,4089145632,141960000,162240000,422432400,14.6071,2.5835,2.1626,27.5176,
000726.SZ,³̩A,2005-01-06,3.2461,3.2528,3.2528,3.2025,3.2159,305399,2929557.2,-0.0302,-0.9298,9.5926,0.2151,1361396400,1071900860.16,4051126716,141960000,162240000,422432400,14.4713,2.5594,2.1425,27.2617,
000726.SZ,³̩A,2005-01-07,3.2159,3.2092,3.2662,3.1857,3.226,627193,6064185.7,0.0101,0.3128,9.6688,0.4418,1365655200,1090857306.24,4063799688,141960000,162240000,422432400,14.5166,2.5674,2.1492,27.347,
000726.SZ,³̩A,2005-01-10,3.226,3.2763,3.34,3.2528,3.3333,459100,4533148.2,0.1073,3.3264,9.874,0.3234,1411082400,1083453808.32,4198978056,141960000,162240000,422432400,14.9995,2.6528,2.2207,28.2567,
000726.SZ,³̩A,2005-01-11,3.3333,3.3467,3.35,3.3064,3.3299,503542,4993895.3,-0.0034,-0.1006,9.9175,0.3547,1409662800,1081527532.8,4194753732,141960000,162240000,422432400,14.9844,2.6502,2.2184,28.2282,
000726.SZ,³̩A,2005-01-12,3.3299,3.3031,3.3366,3.2863,3.3098,408530,4018901.5,-0.0201,-0.6042,9.8375,0.2878,1401145200,1081527532.8,4169407788,141960000,162240000,422432400,14.8939,2.6342,2.205,28.0577,
000726.SZ,³̩A,2005-01-13,3.3098,3.2897,3.34,3.2863,3.293,62300,613427.2,-0.0168,-0.5066,9.8463,0.0439,1394047200,1084767465.6,4148286168,141960000,162240000,422432400,14.8184,2.6208,2.1939,27.9155,
000726.SZ,³̩A,2005-01-14,3.293,3.2696,3.3366,3.2696,3.293,248918,2459485.5,0,0,9.8807,0.1753,1394047200,1081731306.24,4148286168,141960000,162240000,422432400,14.8184,2.6208,2.1939,27.9155,
000726.SZ,³̩A,2005-01-17,3.293,3.3199,3.3199,3.169,3.2159,550461,5255689.6,-0.0771,-2.3422,9.5478,0.3878,1361396400,1072512342.72,4051126716,141960000,162240000,422432400,14.4713,2.5594,2.1425,27.2617,
000726.SZ,³̩A,2005-01-18,3.2159,3.1857,3.2092,3.1287,3.2092,274893,2602702,-0.0067,-0.2086,9.4681,0.1936,1358557200,1072613418.24,4042678068,141960000,162240000,422432400,14.4412,2.5541,2.138,27.2049,
000726.SZ,³̩A,2005-01-19,3.2092,3.2025,3.2025,3.1321,3.1321,40818,384862.3,-0.0771,-2.4033,9.4287,0.0288,1325906400,1074233871.36,3945518616,141960000,162240000,422432400,14.0941,2.4927,2.0866,26.551,
000726.SZ,³̩A,2005-01-20,3.1321,3.1321,3.1321,3.1321,3.1321,N/A,N/A,0,0,N/A,N/A,1325906400,1074031395.84,3945518616,141960000,162240000,422432400,14.0941,2.4927,2.0866,26.551,
000726.SZ,³̩A,2005-01-21,3.1321,3.1187,3.1388,3.0113,3.1187,4083524,37099518.8,-0.0134,-0.4283,9.0852,2.8765,1320228000,1067247168,3928621320,141960000,162240000,422432400,14.0337,2.482,2.0777,26.4373,
000726.SZ,³̩A,2005-01-24,3.1187,3.1187,3.2863,3.1187,3.2058,1520223,14511232.7,0.0872,2.7957,9.5455,1.0709,1357137600,1086079824.96,4038453744,141960000,162240000,422432400,14.4261,2.5514,2.1358,27.1764,
000726.SZ,³̩A,2005-01-25,3.2058,3.2025,3.2763,3.1622,3.2025,318701,3027923.7,-0.0034,-0.1046,9.5008,0.2245,1355718000,1089522233.28,4034229420,141960000,162240000,422432400,14.411,2.5488,2.1335,27.148,
000726.SZ,³̩A,2005-01-26,3.2025,3.179,3.2528,3.169,3.2025,599730,5764414.8,0,0,9.6117,0.4225,1355718000,1084154198.4,4034229420,141960000,162240000,422432400,14.411,2.5488,2.1335,27.148,
000726.SZ,³̩A,2005-01-27,3.2025,3.1891,3.2863,3.1857,3.2796,702092,6819387.3,0.0771,2.4084,9.713,0.4946,1388368800,1091140577.28,4131388872,141960000,162240000,422432400,14.758,2.6101,2.1849,27.8018,
000726.SZ,³̩A,2005-01-28,3.2796,3.2696,3.2997,3.2561,3.2796,760800,7434386.5,0,0,9.7718,0.5359,1388368800,1077270679.68,4131388872,141960000,162240000,422432400,14.758,2.6101,2.1849,27.8018,
000726.SZ,³̩A,2005-01-31,3.2796,3.2696,3.2696,3.1857,3.2058,442659,4241741.8,-0.0738,-2.2495,9.5824,0.3118,1357137600,1067146579.2,4038453744,141960000,162240000,422432400,14.4261,2.5514,2.1358,27.1764,
000726.SZ,³̩A,2005-02-01,3.2058,3.2193,3.2662,3.2058,3.2528,384265,3690894.5,0.0469,1.4644,9.6051,0.2707,1377012000,1082433318.72,4097594280,141960000,162240000,422432400,14.6373,2.5888,2.1671,27.5744,
000726.SZ,³̩A,2005-02-02,3.2528,3.2763,3.3769,3.236,3.3534,611758,6116627.5,0.1006,3.0928,9.9984,0.4309,1419600000,1127176190.4,4224324000,141960000,162240000,422432400,15.09,2.6689,2.2341,28.4272,
000726.SZ,³̩A,2005-02-03,3.3534,3.3534,3.3869,3.3366,3.3366,1875300,18763121.2,-0.0168,-0.5,10.0054,1.321,1412502000,1132445583.36,4203202380,141960000,162240000,422432400,15.0146,2.6555,2.2229,28.2851,
000726.SZ,³̩A,2005-02-04,3.3366,3.3433,3.4875,3.3366,3.4808,1287007,13231180.6,0.1442,4.3216,10.2806,0.9066,1473544800,1156322119.68,4384848312,141960000,162240000,422432400,15.6635,2.7703,2.319,29.5075,
000726.SZ,³̩A,2005-02-16,3.4808,3.4808,3.5211,3.4439,3.4875,2882304,29894462,0.0067,0.1927,10.3717,2.0304,1476384000,1146213918.72,4393296960,141960000,162240000,422432400,15.6936,2.7756,2.3234,29.5643,
000726.SZ,³̩A,2005-02-17,3.4875,3.4875,3.4942,3.4205,3.454,1120148,11521786.8,-0.0335,-0.9615,10.286,0.7891,1462188000,1134166625.28,4351053720,141960000,162240000,422432400,15.5427,2.7489,2.3011,29.28,
000726.SZ,³̩A,2005-02-18,3.454,3.4573,3.5009,3.454,3.4875,1427736,14839057.4,0.0335,0.9709,10.3934,1.0057,1476384000,1154601402.24,4393296960,141960000,162240000,422432400,15.6936,2.7756,2.3234,29.5643,
000726.SZ,³̩A,2005-02-21,3.4875,3.4909,3.5747,3.4708,3.5747,1402017,14845492.8,0.0872,2.5,10.5887,0.9876,1513293600,1201174016.64,4503129384,141960000,162240000,422432400,16.086,2.845,2.3815,30.3034,
000726.SZ,³̩A,2005-02-22,3.5747,3.5814,3.6451,3.5814,3.625,1153096,12443879.9,0.0503,1.4071,10.7917,0.8123,1534587600,1213220174.4,4566494244,141960000,162240000,422432400,16.3123,2.885,2.415,30.7298,
000726.SZ,³̩A,2005-02-23,3.625,3.625,3.6418,3.5915,3.6284,1617113,17436226.9,0.0034,0.0925,10.7823,1.1391,1536007200,1201174016.64,4570718568,141960000,162240000,422432400,16.3274,2.8877,2.4173,30.7583,
000726.SZ,³̩A,2005-02-24,3.6284,3.625,3.682,3.5546,3.6586,790806,8515993.3,0.0302,0.8318,10.7688,0.5571,1548783600,1196011377.6,4608737484,141960000,162240000,422432400,16.4632,2.9117,2.4374,31.0141,
000726.SZ,³̩A,2005-02-25,3.6586,3.6518,3.7223,3.6518,3.6954,1937168,21325172.5,0.0369,1.0082,11.0084,1.3646,1564399200,1220103693.12,4655205048,141960000,162240000,422432400,16.6292,2.9411,2.4619,31.3268,
000726.SZ,³̩A,2005-02-28,3.6954,3.6954,3.7055,3.5982,3.6518,594225,6443197.9,-0.0436,-1.1797,10.843,0.4186,1545944400,1220103693.12,4600288836,141960000,162240000,422432400,16.433,2.9064,2.4329,30.9572,
000726.SZ,³̩A,2005-03-01,3.6518,3.5881,3.6284,3.5747,3.6217,1018157,10953843.7,-0.0302,-0.8264,10.7585,0.7172,1533168000,1208171427.84,4562269920,141960000,162240000,422432400,16.2972,2.8824,2.4128,30.7014,
000726.SZ,³̩A,2005-03-02,3.6217,3.5982,3.6451,3.5613,3.5781,652749,7027979,-0.0436,-1.2037,10.7667,0.4598,1514713200,1206450385.92,4507353708,141960000,162240000,422432400,16.1011,2.8477,2.3838,30.3319,
000726.SZ,³̩A,2005-03-03,3.5781,3.5311,3.5915,3.5278,3.5814,791055,8408352.8,0.0034,0.0937,10.6293,0.5572,1516132800,1208171427.84,4511578032,141960000,162240000,422432400,16.1162,2.8503,2.386,30.3603,
000726.SZ,³̩A,2005-03-04,3.5814,3.5781,3.5948,3.454,3.5915,1382001,14663287.7,0.0101,0.2809,10.6102,0.9735,1520391600,1206450385.92,4524251004,141960000,162240000,422432400,16.1614,2.8583,2.3927,30.4456,
000726.SZ,³̩A,2005-03-07,3.5915,3.5915,3.682,3.5915,3.6787,529187,5768763.4,0.0872,2.4276,10.9012,0.3728,1557301200,1227102888.96,4634083428,141960000,162240000,422432400,16.5538,2.9277,2.4508,31.1847,
000726.SZ,³̩A,2005-03-08,3.6787,3.682,3.739,3.6552,3.7223,2057495,22754784.3,0.0436,1.1851,11.0595,1.4493,1575756000,1259683925.76,4688999640,141960000,162240000,422432400,16.7499,2.9624,2.4798,31.5542,
000726.SZ,³̩A,2005-03-09,3.7223,3.7558,3.7558,3.6887,3.7223,1010894,11184074,0,0,11.0635,0.7121,1575756000,1275171842.88,4688999640,141960000,162240000,422432400,16.7499,2.9624,2.4798,31.5542,
000726.SZ,³̩A,2005-03-10,3.7223,3.7156,3.7323,3.4339,3.6384,769630,8316593.9,-0.0838,-2.2523,10.806,0.5421,1540266000,1242475128.96,4583391540,141960000,162240000,422432400,16.3727,2.8957,2.424,30.8435,
000726.SZ,³̩A,2005-03-11,3.6384,3.5781,3.6485,3.5546,3.6384,970931,10437183,0,0,10.7497,0.6839,1540266000,1258081643.52,4583391540,141960000,162240000,422432400,16.3727,2.8957,2.424,30.8435,
