����,���,����,ǰ���̼�(Ԫ),���̼�(Ԫ),��߼�(Ԫ),��ͼ�(Ԫ),���̼�(Ԫ),�ɽ���(��),�ɽ����(Ԫ),�ǵ�(Ԫ),�ǵ���(%),����(Ԫ),������(%),A����ͨ��ֵ(Ԫ),B����ͨ��ֵ(Ԫ),����ֵ(Ԫ),A����ͨ�ɱ�(��),B����ͨ�ɱ�(��),�ܹɱ�(��),��ӯ��,�о���,������,������,
300254.SZ,ǪԴҽҩ,2012-08-16,6.969,6.9035,7.0018,6.8379,6.8707,696410,5859015.5,-0.0984,-1.4118,8.4132,2.0604,283244000,N/A,1121244000,33800000,0,133800000,31.7237,1.9293,3.6078,3.5927,
300254.SZ,ǪԴҽҩ,2012-08-17,6.8707,6.8215,6.8707,6.7559,6.8461,809260,6713377.9,-0.0246,-0.358,8.2957,2.3943,282230000,N/A,1117230000,33800000,0,133800000,31.6101,1.9224,3.5949,3.5798,
300254.SZ,ǪԴҽҩ,2012-08-20,6.8461,6.8051,6.8461,6.6903,6.8297,551357,4552675.4,-0.0164,-0.2395,8.2572,1.6312,281554000,N/A,1114554000,33800000,0,133800000,31.5344,1.9178,3.5863,3.5712,
300254.SZ,ǪԴҽҩ,2012-08-21,6.8297,6.8297,7.0428,6.7395,6.9854,983080,8355056.6,0.1558,2.2809,8.4989,2.9085,287976000,N/A,1139976000,33800000,0,133800000,32.2537,1.9615,3.6681,3.6527,
300254.SZ,ǪԴҽҩ,2012-08-22,6.9854,7.01,7.2724,6.9854,7.0428,1491706,12946135.4,0.0574,0.8216,8.6787,4.4133,290342000,N/A,1149342000,33800000,0,133800000,32.5187,1.9776,3.6982,3.6827,
300254.SZ,ǪԴҽҩ,2012-08-23,7.0428,6.9936,7.2478,6.969,7.2396,1131719,9900475,0.1968,2.7939,8.7482,3.3483,298454000,N/A,1181454000,33800000,0,133800000,33.4273,2.0329,3.8016,3.7856,
300254.SZ,ǪԴҽҩ,2012-08-24,7.2396,7.256,7.3216,7.0838,7.1658,1462747,12830376.8,-0.0738,-1.0193,8.7714,4.3277,295412000,N/A,1169412000,33800000,0,133800000,33.0865,2.0122,3.7628,3.747,
300254.SZ,ǪԴҽҩ,2012-08-27,7.1658,7.1986,7.1986,6.9445,7.0264,755630,6485059.1,-0.1394,-1.9451,8.5823,2.2356,289666000,N/A,1146666000,33800000,0,133800000,32.443,1.973,3.6896,3.6741,
300254.SZ,ǪԴҽҩ,2012-08-28,7.0264,7.215,7.2806,7.051,7.215,1217020,10672934.1,0.1886,2.6838,8.7697,3.6007,297440000,N/A,1177440000,33800000,0,133800000,33.3137,2.026,3.7887,3.7727,
300254.SZ,ǪԴҽҩ,2012-08-29,7.215,7.174,7.3134,7.1002,7.133,1353481,11916943.8,-0.082,-1.1364,8.8047,4.0044,294060000,N/A,1164060000,33800000,0,133800000,32.9351,2.003,3.7456,3.7299,
300254.SZ,ǪԴҽҩ,2012-08-30,7.133,7.133,7.1986,6.7805,6.8707,1073561,9133944.5,-0.2624,-3.6782,8.5081,3.1762,283244000,N/A,1121244000,33800000,0,133800000,31.7237,1.9293,3.6078,3.5927,
300254.SZ,ǪԴҽҩ,2012-08-31,6.8707,6.9527,6.969,6.8297,6.9281,650736,5483418,0.0574,0.8353,8.4265,1.9253,285610000,N/A,1130610000,33800000,0,133800000,31.9887,1.9454,3.638,3.6227,
300254.SZ,ǪԴҽҩ,2012-09-03,6.9281,7.0018,7.2068,6.9527,7.1658,1122047,9765317.5,0.2378,3.432,8.7031,3.3197,295412000,N/A,1169412000,33800000,0,133800000,33.0865,2.0122,3.7628,3.747,
300254.SZ,ǪԴҽҩ,2012-09-04,7.1658,7.174,7.2232,7.0756,7.1248,911750,7971175.6,-0.041,-0.5721,8.7427,2.6975,293722000,N/A,1162722000,33800000,0,133800000,32.8973,2.0006,3.7413,3.7256,
300254.SZ,ǪԴҽҩ,2012-09-05,7.1248,7.1248,7.42,7.0182,7.379,1847597,16402463.1,0.2542,3.5673,8.8777,5.4663,304200000,N/A,1204200000,33800000,0,133800000,34.0708,2.072,3.8748,3.8585,
300254.SZ,ǪԴҽҩ,2012-09-06,7.379,7.379,7.4528,7.256,7.3462,1168796,10453692.1,-0.0328,-0.4444,8.944,3.458,302848000,N/A,1198848000,33800000,0,133800000,33.9194,2.0628,3.8575,3.8413,
300254.SZ,ǪԴҽҩ,2012-09-07,7.3462,7.4446,7.6004,7.3462,7.4938,1944158,17774910,0.1476,2.0089,9.1427,5.7519,308932000,N/A,1222932000,33800000,0,133800000,34.6008,2.1043,3.935,3.9185,
300254.SZ,ǪԴҽҩ,2012-09-10,7.4938,7.5266,7.6332,7.4446,7.6086,1513438,13893045.1,0.1148,1.5317,9.1798,4.4776,313664000,N/A,1241664000,33800000,0,133800000,35.1308,2.1365,3.9953,3.9785,
300254.SZ,ǪԴҽҩ,2012-09-11,7.6086,7.6578,7.6578,7.4692,7.502,1131825,10383399.3,-0.1066,-1.4009,9.174,3.3486,309270000,N/A,1224270000,33800000,0,133800000,34.6387,2.1066,3.9393,3.9228,
300254.SZ,ǪԴҽҩ,2012-09-12,7.502,7.5348,7.5758,7.4036,7.4938,992618,9035923.2,-0.0082,-0.1093,9.1031,2.9367,308932000,N/A,1222932000,33800000,0,133800000,34.6008,2.1043,3.935,3.9185,
300254.SZ,ǪԴҽҩ,2012-09-13,7.4938,7.5184,7.5758,7.4364,7.4938,1204811,11057848.1,0,0,9.1781,3.5645,308932000,N/A,1222932000,33800000,0,133800000,34.6008,2.1043,3.935,3.9185,
300254.SZ,ǪԴҽҩ,2012-09-14,7.4938,7.625,7.625,7.3626,7.4528,1370161,12444848.4,-0.041,-0.547,9.0828,4.0537,307242000,N/A,1216242000,33800000,0,133800000,34.4115,2.0927,3.9135,3.8971,
300254.SZ,ǪԴҽҩ,2012-09-17,7.4528,7.4528,7.461,7.2068,7.2314,1138182,10128795.7,-0.2214,-2.9703,8.8991,3.3674,298116000,N/A,1180116000,33800000,0,133800000,33.3894,2.0306,3.7973,3.7813,
300254.SZ,ǪԴҽҩ,2012-09-18,7.2314,7.3462,7.3462,7.1658,7.215,483340,4275074.9,-0.0164,-0.2268,8.8449,1.43,297440000,N/A,1177440000,33800000,0,133800000,33.3137,2.026,3.7887,3.7727,
300254.SZ,ǪԴҽҩ,2012-09-19,7.215,7.338,7.4118,7.2396,7.379,911203,8140778.3,0.164,2.2727,8.9341,2.6959,304200000,N/A,1204200000,33800000,0,133800000,34.0708,2.072,3.8748,3.8585,
300254.SZ,ǪԴҽҩ,2012-09-20,7.379,7.3134,7.3626,6.969,6.969,973071,8483159,-0.4099,-5.5556,8.7179,2.8789,287300000,N/A,1137300000,33800000,0,133800000,32.178,1.9569,3.6595,3.6441,
300254.SZ,ǪԴҽҩ,2012-09-21,6.969,6.9199,7.0182,6.8379,6.8543,549100,4636084,-0.1148,-1.6471,8.4431,1.6246,282568000,N/A,1118568000,33800000,0,133800000,31.648,1.9247,3.5992,3.5841,
300254.SZ,ǪԴҽҩ,2012-09-24,6.8543,6.7395,6.9281,6.7395,6.8543,430100,3594726.2,0,0,8.3579,1.2725,282568000,N/A,1118568000,33800000,0,133800000,31.648,1.9247,3.5992,3.5841,
300254.SZ,ǪԴҽҩ,2012-09-25,6.8543,6.8543,6.8707,6.7559,6.7969,311401,2584792.3,-0.0574,-0.8373,8.3005,0.9213,280202000,N/A,1109202000,33800000,0,133800000,31.383,1.9086,3.5691,3.5541,
300254.SZ,ǪԴҽҩ,2012-09-26,6.7969,6.7805,6.8543,6.6165,6.6247,273108,2244285.6,-0.1722,-2.5332,8.2176,0.808,273104000,N/A,1081104000,33800000,0,133800000,30.588,1.8602,3.4787,3.464,
300254.SZ,ǪԴҽҩ,2012-09-27,6.6247,6.6657,6.9527,6.6411,6.8379,632479,5249931.3,0.2132,3.2178,8.3006,1.8712,281892000,N/A,1115892000,33800000,0,133800000,31.5723,1.9201,3.5906,3.5755,
300254.SZ,ǪԴҽҩ,2012-09-28,6.8379,6.7641,7.0592,6.7641,6.9363,577404,4869675.4,0.0984,1.4388,8.4337,1.7083,285948000,N/A,1131948000,33800000,0,133800000,32.0266,1.9477,3.6423,3.627,
300254.SZ,ǪԴҽҩ,2012-10-08,6.9363,7.0592,7.0592,6.8953,6.9445,378801,3207856.1,0.0082,0.1182,8.4684,1.1207,286286000,N/A,1133286000,33800000,0,133800000,32.0644,1.95,3.6466,3.6312,
300254.SZ,ǪԴҽҩ,2012-10-09,6.9445,7.0264,7.3544,6.9609,7.2068,1148914,10013091.7,0.2624,3.778,8.7153,3.3992,297102000,N/A,1176102000,33800000,0,133800000,33.2758,2.0237,3.7843,3.7684,
300254.SZ,ǪԴҽҩ,2012-10-10,7.2068,7.1084,7.3626,7.1002,7.2724,965669,8537181,0.0656,0.9101,8.8407,2.857,299806000,N/A,1186806000,33800000,0,133800000,33.5787,2.0421,3.8188,3.8027,
300254.SZ,ǪԴҽҩ,2012-10-11,7.2724,7.2232,7.338,7.1002,7.1412,735260,6465874.2,-0.1312,-1.8038,8.794,2.1753,294398000,N/A,1165398000,33800000,0,133800000,32.973,2.0053,3.7499,3.7341,
300254.SZ,ǪԴҽҩ,2012-10-12,7.1412,7.174,7.5184,7.1412,7.2314,1397680,12428846.7,0.0902,1.2629,8.8925,4.1351,298116000,N/A,1180116000,33800000,0,133800000,33.3894,2.0306,3.7973,3.7813,
300254.SZ,ǪԴҽҩ,2012-10-15,7.2314,7.1412,7.1822,6.9035,7.01,846086,7257751.5,-0.2214,-3.0612,8.578,2.5032,288990000,N/A,1143990000,33800000,0,133800000,32.3673,1.9684,3.681,3.6655,
300254.SZ,ǪԴҽҩ,2012-10-16,7.01,6.9609,7.174,6.9609,7.051,532403,4605317,0.041,0.5848,8.6501,1.5752,290680000,N/A,1150680000,33800000,0,133800000,32.5566,1.9799,3.7025,3.687,
300254.SZ,ǪԴҽҩ,2012-10-17,7.051,7.051,7.1904,7.0346,7.174,490219,4256395.2,0.123,1.7442,8.6826,1.4504,295750000,N/A,1170750000,33800000,0,133800000,33.1244,2.0145,3.7671,3.7513,
300254.SZ,ǪԴҽҩ,2012-10-18,7.174,7.1084,7.338,7.1084,7.2642,1064243,9447804.6,0.0902,1.2571,8.8775,3.1486,299468000,N/A,1185468000,33800000,0,133800000,33.5408,2.0398,3.8145,3.7984,
300254.SZ,ǪԴҽҩ,2012-10-19,7.2642,7.2806,7.3216,7.2068,7.256,393333,3476891.7,-0.0082,-0.1129,8.8396,1.1637,299130000,N/A,1184130000,33800000,0,133800000,33.503,2.0375,3.8102,3.7942,
300254.SZ,ǪԴҽҩ,2012-10-22,7.256,7.256,7.3216,7.1822,7.2888,490410,4340704.7,0.0328,0.452,8.8512,1.4509,300482000,N/A,1189482000,33800000,0,133800000,33.6544,2.0467,3.8274,3.8113,
300254.SZ,ǪԴҽҩ,2012-10-23,7.2888,7.297,7.3134,7.1576,7.1658,548701,4840463.8,-0.123,-1.6873,8.8217,1.6234,295412000,N/A,1169412000,33800000,0,133800000,33.0865,2.0122,3.7628,3.747,
300254.SZ,ǪԴҽҩ,2012-10-24,7.1658,7.133,7.1904,7.1084,7.133,472900,4119894.7,-0.0328,-0.4577,8.712,1.3991,294060000,N/A,1164060000,33800000,0,133800000,32.9351,2.003,3.7456,3.7299,
300254.SZ,ǪԴҽҩ,2012-10-25,7.133,7.133,7.2068,6.9854,7.0018,421511,3650437,-0.1312,-1.8391,8.6604,1.2471,288652000,N/A,1142652000,33800000,0,133800000,32.3294,1.9661,3.6767,3.6613,
300254.SZ,ǪԴҽҩ,2012-10-26,7.0018,7.2806,7.2806,6.8871,6.8953,716776,6141861.4,-0.1066,-1.5222,8.5687,2.1206,284258000,N/A,1125258000,33800000,0,133800000,31.8373,1.9362,3.6207,3.6055,
300254.SZ,ǪԴҽҩ,2012-10-29,6.8953,6.8297,6.9527,6.8051,6.8543,209599,1757730.7,-0.041,-0.5945,8.3862,0.6201,282568000,N/A,1118568000,33800000,0,133800000,31.648,1.9247,3.5992,3.5841,
300254.SZ,ǪԴҽҩ,2012-10-30,6.8543,6.8543,7.0428,6.8215,6.9445,238602,2010325.9,0.0902,1.3158,8.4254,0.7059,286286000,N/A,1133286000,33800000,0,133800000,32.0644,1.95,3.6466,3.6312,
300254.SZ,ǪԴҽҩ,2012-10-31,6.9445,6.9199,6.9445,6.8707,6.9281,237199,1998262.6,-0.0164,-0.2361,8.4244,0.7018,285610000,N/A,1130610000,33800000,0,133800000,31.9887,1.9454,3.638,3.6227,
300254.SZ,ǪԴҽҩ,2012-11-01,6.9281,6.9445,7.0756,6.9445,7.051,429313,3681456.3,0.123,1.7751,8.5752,1.2702,290680000,N/A,1150680000,33800000,0,133800000,32.5566,1.9799,3.7025,3.687,
300254.SZ,ǪԴҽҩ,2012-11-02,7.051,7.0346,7.1986,7.0264,7.1904,663563,5764879.5,0.1394,1.9767,8.6878,1.9632,296426000,N/A,1173426000,33800000,0,133800000,33.2001,2.0191,3.7757,3.7599,
300254.SZ,ǪԴҽҩ,2012-11-05,7.1904,7.1904,7.1904,7.0756,7.133,391905,3408510.3,-0.0574,-0.7982,8.6973,1.1595,294060000,N/A,1164060000,33800000,0,133800000,32.9351,2.003,3.7456,3.7299,
300254.SZ,ǪԴҽҩ,2012-11-06,7.133,7.2068,7.2068,6.9854,7.1166,366382,3148079.3,-0.0164,-0.2299,8.5923,1.084,293384000,N/A,1161384000,33800000,0,133800000,32.8594,1.9983,3.737,3.7213,
300254.SZ,ǪԴҽҩ,2012-11-07,7.1166,7.0592,7.174,7.051,7.133,391842,3402086.6,0.0164,0.2304,8.6823,1.1593,294060000,N/A,1164060000,33800000,0,133800000,32.9351,2.003,3.7456,3.7299,
300254.SZ,ǪԴҽҩ,2012-11-08,7.133,7.0346,7.0756,6.8871,6.9117,497250,4233682.6,-0.2214,-3.1034,8.5142,1.4712,284934000,N/A,1127934000,33800000,0,133800000,31.913,1.9408,3.6294,3.6141,
300254.SZ,ǪԴҽҩ,2012-11-09,6.9117,6.9117,6.9527,6.8297,6.8379,422961,3552133.2,-0.0738,-1.0676,8.3983,1.2514,281892000,N/A,1115892000,33800000,0,133800000,31.5723,1.9201,3.5906,3.5755,
300254.SZ,ǪԴҽҩ,2012-11-12,6.8379,6.8379,6.9527,6.8379,6.9199,453008,3807095.5,0.082,1.199,8.404,1.3403,285272000,N/A,1129272000,33800000,0,133800000,31.9509,1.9431,3.6337,3.6184,
300254.SZ,ǪԴҽҩ,2012-11-13,6.9199,6.9035,6.9035,6.7313,6.7313,281063,2333732.2,-0.1886,-2.7251,8.3032,0.8315,277498000,N/A,1098498000,33800000,0,133800000,31.0802,1.8901,3.5346,3.5198,
300254.SZ,ǪԴҽҩ,2012-11-14,6.7313,6.7313,6.7641,6.5837,6.7149,614519,4992702.3,-0.0164,-0.2436,8.1246,1.8181,276822000,N/A,1095822000,33800000,0,133800000,31.0044,1.8855,3.526,3.5112,
300254.SZ,ǪԴҽҩ,2012-11-15,6.7149,6.6821,7.2314,6.6247,6.7149,733545,6094598,0,0,8.3084,2.1703,276822000,N/A,1095822000,33800000,0,133800000,31.0044,1.8855,3.526,3.5112,
300254.SZ,ǪԴҽҩ,2012-11-16,6.7149,6.6903,6.8133,6.6329,6.6657,422900,3444271,-0.0492,-0.7326,8.1444,1.2512,274794000,N/A,1087794000,33800000,0,133800000,30.7773,1.8717,3.5002,3.4855,
300254.SZ,ǪԴҽҩ,2012-11-19,6.6657,6.6657,6.6903,6.5673,6.6821,341110,2761391.8,0.0164,0.246,8.0953,1.0092,275470000,N/A,1090470000,33800000,0,133800000,30.853,1.8763,3.5088,3.4941,
300254.SZ,ǪԴҽҩ,2012-11-20,6.6821,6.8051,6.8297,6.6821,6.7477,293243,2406534.5,0.0656,0.9816,8.2066,0.8676,278174000,N/A,1101174000,33800000,0,133800000,31.1559,1.8947,3.5433,3.5284,
300254.SZ,ǪԴҽҩ,2012-11-21,6.7477,6.7231,6.8461,6.6985,6.8379,350589,2893968,0.0902,1.3366,8.2546,1.0372,281892000,N/A,1115892000,33800000,0,133800000,31.5723,1.9201,3.5906,3.5755,
300254.SZ,ǪԴҽҩ,2012-11-22,6.8379,6.7723,6.8461,6.7641,6.7723,254820,2115612.6,-0.0656,-0.9592,8.3024,0.7539,279188000,N/A,1105188000,33800000,0,133800000,31.2694,1.9017,3.5562,3.5412,
300254.SZ,ǪԴҽҩ,2012-11-23,6.7723,6.7477,6.8133,6.7231,6.7477,172800,1429430.8,-0.0246,-0.3632,8.2722,0.5112,278174000,N/A,1101174000,33800000,0,133800000,31.1559,1.8947,3.5433,3.5284,
300254.SZ,ǪԴҽҩ,2012-11-26,6.7477,6.7067,6.7805,6.6083,6.6247,263621,2143627.3,-0.123,-1.8226,8.1315,0.7799,273104000,N/A,1081104000,33800000,0,133800000,30.588,1.8602,3.4787,3.464,
300254.SZ,ǪԴҽҩ,2012-11-27,6.6247,6.6247,6.6247,6.3541,6.3541,472605,3729676.5,-0.2706,-4.0842,7.8917,1.3982,261950000,N/A,1036950000,33800000,0,133800000,29.3388,1.7842,3.3366,3.3226,
300254.SZ,ǪԴҽҩ,2012-11-28,6.3541,6.3377,6.3869,6.1574,6.2312,337875,2568816.6,-0.123,-1.9355,7.6029,0.9996,256880000,N/A,1016880000,33800000,0,133800000,28.7709,1.7497,3.272,3.2583,
300254.SZ,ǪԴҽҩ,2012-11-29,6.2312,6.2721,6.3213,6.1492,6.1656,244492,1859591.6,-0.0656,-1.0526,7.6059,0.7233,254176000,N/A,1006176000,33800000,0,133800000,28.4681,1.7313,3.2376,3.224,
300254.SZ,ǪԴҽҩ,2012-11-30,6.1656,6.1164,6.2557,6.1,6.1902,309482,2334283.3,0.0246,0.3989,7.5425,0.9156,255190000,N/A,1010190000,33800000,0,133800000,28.5816,1.7382,3.2505,3.2368,
300254.SZ,ǪԴҽҩ,2012-12-03,6.1902,6.018,6.2967,6.0098,6.0836,582333,4392425,-0.1066,-1.7219,7.5428,1.7229,250796000,N/A,992796000,33800000,0,133800000,28.0895,1.7083,3.1945,3.1811,
300254.SZ,ǪԴҽҩ,2012-12-04,6.0836,6.1,6.223,6.0344,6.1738,286027,2125753.5,0.0902,1.4825,7.432,0.8462,254514000,N/A,1007514000,33800000,0,133800000,28.5059,1.7336,3.2419,3.2283,
300254.SZ,ǪԴҽҩ,2012-12-05,6.1738,6.1738,6.4197,6.1082,6.3541,712974,5516191,0.1804,2.9216,7.7369,2.1094,261950000,N/A,1036950000,33800000,0,133800000,29.3388,1.7842,3.3366,3.3226,
300254.SZ,ǪԴҽҩ,2012-12-06,6.3541,6.3131,6.4525,6.3131,6.3377,374319,2918845.8,-0.0164,-0.2581,7.7977,1.1075,261274000,N/A,1034274000,33800000,0,133800000,29.263,1.7796,3.328,3.314,
300254.SZ,ǪԴҽҩ,2012-12-07,6.3377,6.3131,6.4771,6.3131,6.4689,529337,4150924.9,0.1312,2.0699,7.8417,1.5661,266682000,N/A,1055682000,33800000,0,133800000,29.8687,1.8165,3.3969,3.3826,
300254.SZ,ǪԴҽҩ,2012-12-10,6.4689,6.4689,6.5837,6.4115,6.5673,597873,4760663,0.0984,1.5209,7.9627,1.7689,270738000,N/A,1071738000,33800000,0,133800000,30.323,1.8441,3.4485,3.434,
300254.SZ,ǪԴҽҩ,2012-12-11,6.5673,6.5263,6.5755,6.4443,6.4525,515030,4079104.2,-0.1148,-1.7478,7.9201,1.5238,266006000,N/A,1053006000,33800000,0,133800000,29.793,1.8119,3.3883,3.374,
300254.SZ,ǪԴҽҩ,2012-12-12,6.4525,6.4361,6.5099,6.3459,6.4197,415935,3250938.3,-0.0328,-0.5083,7.816,1.2306,264654000,N/A,1047654000,33800000,0,133800000,29.6416,1.8027,3.371,3.3569,
300254.SZ,ǪԴҽҩ,2012-12-13,6.4197,6.4279,6.4935,6.3377,6.3787,387100,3036511,-0.041,-0.6386,7.8443,1.1453,262964000,N/A,1040964000,33800000,0,133800000,29.4523,1.7911,3.3495,3.3354,
300254.SZ,ǪԴҽҩ,2012-12-14,6.3787,6.4607,6.6411,6.3541,6.6247,851730,6798956.8,0.246,3.856,7.9825,2.5199,273104000,N/A,1081104000,33800000,0,133800000,30.588,1.8602,3.4787,3.464,
300254.SZ,ǪԴҽҩ,2012-12-17,6.6247,6.6001,6.6739,6.5591,6.6493,718400,5795201.5,0.0246,0.3713,8.0668,2.1254,274118000,N/A,1085118000,33800000,0,133800000,30.7016,1.8671,3.4916,3.4769,
300254.SZ,ǪԴҽҩ,2012-12-18,6.6493,6.6575,6.7805,6.6083,6.6411,1170841,9550161.3,-0.0082,-0.1233,8.1567,3.464,273780000,N/A,1083780000,33800000,0,133800000,30.6637,1.8648,3.4873,3.4726,
300254.SZ,ǪԴҽҩ,2012-12-19,6.6411,6.6083,6.6903,6.6083,6.6903,659470,5354781.6,0.0492,0.7407,8.1198,1.9511,275808000,N/A,1091808000,33800000,0,133800000,30.8909,1.8786,3.5131,3.4983,
300254.SZ,ǪԴҽҩ,2012-12-20,6.6903,6.7231,6.7477,6.6001,6.6903,708325,5770705.6,0,0,8.147,2.0956,275808000,N/A,1091808000,33800000,0,133800000,30.8909,1.8786,3.5131,3.4983,
300254.SZ,ǪԴҽҩ,2012-12-21,6.6903,6.6411,6.7887,6.6411,6.7067,885364,7250495.5,0.0164,0.2451,8.1893,2.6194,276484000,N/A,1094484000,33800000,0,133800000,30.9666,1.8832,3.5217,3.5069,
300254.SZ,ǪԴҽҩ,2012-12-24,6.7067,6.6657,6.8871,6.6575,6.8461,1059022,8784928.4,0.1394,2.0782,8.2953,3.1332,282230000,N/A,1117230000,33800000,0,133800000,31.6101,1.9224,3.5949,3.5798,
300254.SZ,ǪԴҽҩ,2012-12-25,6.8461,6.8625,6.9936,6.8133,6.9609,1163995,9841005.7,0.1148,1.6766,8.4545,3.4438,286962000,N/A,1135962000,33800000,0,133800000,32.1401,1.9546,3.6552,3.6398,
300254.SZ,ǪԴҽҩ,2012-12-26,6.9609,6.969,7.2806,6.8871,7.1904,1802962,15674820.5,0.2296,3.298,8.6939,5.3342,296426000,N/A,1173426000,33800000,0,133800000,33.2001,2.0191,3.7757,3.7599,
300254.SZ,ǪԴҽҩ,2012-12-27,7.1904,7.297,7.3626,6.9936,7.01,1544310,13531166.2,-0.1804,-2.5086,8.7619,4.569,288990000,N/A,1143990000,33800000,0,133800000,32.3673,1.9684,3.681,3.6655,
300254.SZ,ǪԴҽҩ,2012-12-28,7.01,7.0182,7.174,6.9936,7.1248,1044010,9020298.6,0.1148,1.6374,8.64,3.0888,293722000,N/A,1162722000,33800000,0,133800000,32.8973,2.0006,3.7413,3.7256,
300254.SZ,ǪԴҽҩ,2012-12-31,7.1248,7.1576,7.1822,7.051,7.1002,738350,6403366.5,-0.0246,-0.3452,8.6725,2.1845,292708000,N/A,1158708000,33800000,0,133800000,32.7837,1.9937,3.7284,3.7127,
300254.SZ,ǪԴҽҩ,2013-01-04,7.1002,7.1248,7.174,6.969,7.0346,693291,5954579.2,-0.0656,-0.9238,8.5889,2.0512,290004000,N/A,1148004000,33800000,0,133800000,44.4945,1.9253,3.1757,-12.4057,
300254.SZ,ǪԴҽҩ,2013-01-07,7.0346,7.092,7.3134,7.0428,7.3052,1595784,14054336.5,0.2706,3.8462,8.8072,4.7213,301158000,N/A,1192158000,33800000,0,133800000,46.2058,1.9994,3.2978,-12.8828,
300254.SZ,ǪԴҽҩ,2013-01-08,7.3052,7.379,7.625,7.3462,7.3708,2544368,23188350.6,0.0656,0.8979,9.1136,7.5277,303862000,N/A,1202862000,33800000,0,133800000,46.6207,2.0173,3.3274,-12.9985,
300254.SZ,ǪԴҽҩ,2013-01-09,7.3708,7.3544,7.42,7.2314,7.2724,1331287,11878131.7,-0.0984,-1.3348,8.9223,3.9387,299806000,N/A,1186806000,33800000,0,133800000,45.9984,1.9904,3.283,-12.825,
300254.SZ,ǪԴҽҩ,2013-01-10,7.2724,7.215,7.3872,7.215,7.338,741024,6605485.2,0.0656,0.9019,8.914,2.1924,302510000,N/A,1197510000,33800000,0,133800000,46.4132,2.0083,3.3126,-12.9407,
300254.SZ,ǪԴҽҩ,2013-01-11,7.338,7.3462,7.4118,7.1084,7.1248,1315340,11686743.5,-0.2132,-2.905,8.885,3.8915,293722000,N/A,1162722000,33800000,0,133800000,45.0649,1.95,3.2164,-12.5647,
300254.SZ,ǪԴҽҩ,2013-01-14,7.1248,7.1248,7.6086,7.092,7.4692,1958895,17650839.8,0.3444,4.8331,9.0106,5.7955,307918000,N/A,1218918000,33800000,0,133800000,47.243,2.0442,3.3718,-13.172,
300254.SZ,ǪԴҽҩ,2013-01-15,7.4692,7.4692,7.8955,7.4282,7.6168,2313808,21488154.6,0.1476,1.9759,9.2869,6.8456,314002000,N/A,1243002000,33800000,0,133800000,48.1764,2.0846,3.4385,-13.4323,
300254.SZ,ǪԴҽҩ,2013-01-16,7.6168,7.6168,7.7725,7.461,7.6414,2027585,18869555.6,0.0246,0.3229,9.3064,5.9988,315016000,N/A,1247016000,33800000,0,133800000,48.332,2.0914,3.4496,-13.4756,
300254.SZ,ǪԴҽҩ,2013-01-17,7.6414,7.6414,7.7069,7.4938,7.5266,939579,8691956.5,-0.1148,-1.5021,9.2509,2.7798,310284000,N/A,1228284000,33800000,0,133800000,47.606,2.0599,3.3977,-13.2732,
300254.SZ,ǪԴҽҩ,2013-01-18,7.5266,7.5266,7.6578,7.5266,7.625,1052016,9769100.9,0.0984,1.3072,9.2861,3.1125,314340000,N/A,1244340000,33800000,0,133800000,48.2283,2.0869,3.4422,-13.4467,
300254.SZ,ǪԴҽҩ,2013-01-21,7.625,7.625,7.7889,7.625,7.6496,1096220,10267859.7,0.0246,0.3226,9.3666,3.2433,315354000,N/A,1248354000,33800000,0,133800000,48.3839,2.0936,3.4533,-13.4901,
300254.SZ,ǪԴҽҩ,2013-01-22,7.6496,7.7069,7.7069,7.42,7.4282,1018345,9367257.1,-0.2214,-2.8939,9.1985,3.0129,306228000,N/A,1212228000,33800000,0,133800000,46.9837,2.033,3.3533,-13.0997,
300254.SZ,ǪԴҽҩ,2013-01-23,7.4282,7.4036,7.4446,7.1822,7.338,1078287,9607128.6,-0.0902,-1.2141,8.9096,3.1902,302510000,N/A,1197510000,33800000,0,133800000,46.4132,2.0083,3.3126,-12.9407,
300254.SZ,ǪԴҽҩ,2013-01-24,7.338,7.3052,7.4118,7.051,7.1166,1132358,10013728.7,-0.2214,-3.0168,8.8433,3.3502,293384000,N/A,1161384000,33800000,0,133800000,45.0131,1.9478,3.2127,-12.5503,
300254.SZ,ǪԴҽҩ,2013-01-25,7.1166,7.1658,7.2232,7.1248,7.1986,499795,4379256.7,0.082,1.1521,8.7621,1.4787,296764000,N/A,1174764000,33800000,0,133800000,45.5316,1.9702,3.2497,-12.6949,
300254.SZ,ǪԴҽҩ,2013-01-28,7.1986,7.1986,7.379,7.1986,7.3544,510670,4550451.4,0.1558,2.164,8.9107,1.5109,303186000,N/A,1200186000,33800000,0,133800000,46.5169,2.0128,3.32,-12.9696,
300254.SZ,ǪԴҽҩ,2013-01-29,7.3544,7.3544,7.4528,7.3216,7.42,700813,6326894.1,0.0656,0.8919,9.0279,2.0734,305890000,N/A,1210890000,33800000,0,133800000,46.9318,2.0308,3.3496,-13.0852,
300254.SZ,ǪԴҽҩ,2013-01-30,7.42,7.379,7.584,7.1658,7.4118,1813538,16144231.5,-0.0082,-0.1105,8.9021,5.3655,305552000,N/A,1209552000,33800000,0,133800000,46.88,2.0285,3.3459,-13.0708,
