����,���,����,ǰ���̼�(Ԫ),���̼�(Ԫ),��߼�(Ԫ),��ͼ�(Ԫ),���̼�(Ԫ),�ɽ���(��),�ɽ����(Ԫ),�ǵ�(Ԫ),�ǵ���(%),����(Ԫ),������(%),A����ͨ��ֵ(Ԫ),B����ͨ��ֵ(Ԫ),����ֵ(Ԫ),A����ͨ�ɱ�(��),B����ͨ�ɱ�(��),�ܹɱ�(��),��ӯ��,�о���,������,������,
002557.SZ,ǢǢʳƷ,2012-02-17,10.4709,10.4709,10.5962,10.4216,10.538,363095,8519592.8,0.0671,0.641,23.4638,0.5586,1530750000,N/A,6123000000,65000000,0,260000000,28.7681,2.4638,2.2356,17.5803,
002557.SZ,ǢǢʳƷ,2012-02-20,10.538,10.5872,10.6454,10.4932,10.5111,258557,6110825.5,-0.0268,-0.2548,23.6343,0.3978,1526850000,N/A,6107400000,65000000,0,260000000,28.6948,2.4575,2.2299,17.5355,
002557.SZ,ǢǢʳƷ,2012-02-21,10.5111,10.6767,10.8289,10.6051,10.8244,811698,19456114.9,0.3132,2.98,23.9696,1.2488,1572350000,N/A,6289400000,65000000,0,260000000,29.5499,2.5308,2.2964,18.058,
002557.SZ,ǢǢʳƷ,2012-02-22,10.8244,10.8244,10.9676,10.7617,10.9273,554920,13456657.4,0.1029,0.9508,24.2497,0.8537,1587300000,N/A,6349200000,65000000,0,260000000,29.8309,2.5548,2.3182,18.2297,
002557.SZ,ǢǢʳƷ,2012-02-23,10.9273,10.8557,11.3658,10.8557,11.3211,1258632,31341087.9,0.3938,3.6036,24.9009,1.9364,1644500000,N/A,6578000000,65000000,0,260000000,30.9058,2.6469,2.4017,18.8866,
002557.SZ,ǢǢʳƷ,2012-02-24,11.3211,11.3166,11.4106,11.2316,11.3434,544596,13771309.4,0.0224,0.1976,25.2872,0.8378,1647750000,N/A,6591000000,65000000,0,260000000,30.9669,2.6521,2.4065,18.924,
002557.SZ,ǢǢʳƷ,2012-02-27,11.3434,11.3658,11.4106,11.2718,11.2763,571691,14504803.6,-0.0671,-0.5917,25.3718,0.8795,1638000000,N/A,6552000000,65000000,0,260000000,30.7837,2.6364,2.3923,18.812,
002557.SZ,ǢǢʳƷ,2012-02-28,11.2763,11.2718,11.3211,11.1779,11.3211,323474,8131754.4,0.0447,0.3968,25.1388,0.4977,1644500000,N/A,6578000000,65000000,0,260000000,30.9058,2.6469,2.4017,18.8866,
002557.SZ,ǢǢʳƷ,2012-02-29,11.3211,11.3569,11.3882,11.1018,11.1063,278276,6977384.6,-0.2148,-1.8972,25.0736,0.4281,1613300000,N/A,6453200000,65000000,0,260000000,30.3195,2.5967,2.3562,18.5283,
002557.SZ,ǢǢʳƷ,2012-03-01,11.1063,11.0973,11.1421,11.0302,11.1108,226158,5596220,0.0045,0.0403,24.7447,0.3479,1613950000,N/A,6455800000,65000000,0,260000000,30.3317,2.5977,2.3571,18.5358,
002557.SZ,ǢǢʳƷ,2012-03-02,11.1108,11.0839,11.2092,11.0839,11.1868,225663,5625343.7,0.0761,0.6847,24.9281,0.3472,1625000000,N/A,6500000000,65000000,0,260000000,30.5394,2.6155,2.3733,18.6627,
002557.SZ,ǢǢʳƷ,2012-03-05,11.1868,11.1018,11.2897,11.1018,11.2674,280091,7018934.1,0.0805,0.72,25.0595,0.4309,1636700000,N/A,6546800000,65000000,0,260000000,30.7593,2.6343,2.3904,18.7971,
002557.SZ,ǢǢʳƷ,2012-03-06,11.2674,11.3121,11.3166,11.1466,11.1466,182030,4556019.6,-0.1208,-1.0723,25.0289,0.28,1619150000,N/A,6476600000,65000000,0,260000000,30.4294,2.6061,2.3647,18.5955,
002557.SZ,ǢǢʳƷ,2012-03-07,11.1466,11.0571,11.2182,11.0571,11.1018,180462,4499448.3,-0.0447,-0.4014,24.9329,0.2776,1612650000,N/A,6450600000,65000000,0,260000000,30.3073,2.5956,2.3552,18.5209,
002557.SZ,ǢǢʳƷ,2012-03-08,11.1018,11.1063,11.3211,11.1018,11.3032,250187,6304488.2,0.2014,1.8138,25.1991,0.3849,1641900000,N/A,6567600000,65000000,0,260000000,30.857,2.6427,2.3979,18.8568,
002557.SZ,ǢǢʳƷ,2012-03-09,11.3032,11.2674,11.424,11.2674,11.415,402407,10213755,0.1119,0.9897,25.3817,0.6191,1658150000,N/A,6632600000,65000000,0,260000000,31.1624,2.6688,2.4217,19.0434,
002557.SZ,ǢǢʳƷ,2012-03-12,11.415,11.3703,11.8983,11.3658,11.7238,593837,15479371.8,0.3088,2.7048,26.0667,0.9136,1703000000,N/A,6812000000,65000000,0,260000000,32.0053,2.741,2.4872,19.5585,
002557.SZ,ǢǢʳƷ,2012-03-13,11.7238,11.7462,11.7506,11.5627,11.7462,306203,7973314.3,0.0224,0.1908,26.0393,0.4711,1706250000,N/A,6825000000,65000000,0,260000000,32.0663,2.7463,2.4919,19.5958,
002557.SZ,ǢǢʳƷ,2012-03-14,11.7462,11.7462,11.8357,11.1913,11.2584,582249,15099633.2,-0.4877,-4.1524,25.9333,0.8958,1635400000,N/A,6541600000,65000000,0,260000000,30.7348,2.6322,2.3885,18.7821,
002557.SZ,ǢǢʳƷ,2012-03-15,11.2584,11.2584,11.6701,11.2584,11.6343,606529,15617198.3,0.3759,3.3386,25.7485,0.9331,1690000000,N/A,6760000000,65000000,0,260000000,31.7609,2.7201,2.4682,19.4092,
002557.SZ,ǢǢʳƷ,2012-03-16,11.6343,11.6343,12.2429,11.6164,12.0818,1456208,39212432.5,0.4475,3.8462,26.9278,2.2403,1755000000,N/A,7020000000,65000000,0,260000000,32.9825,2.8247,2.5631,20.1557,
002557.SZ,ǢǢʳƷ,2012-03-19,12.0818,12.0818,12.2384,11.952,12.0818,708523,19184367.2,0,0,27.0766,1.09,1755000000,N/A,7020000000,65000000,0,260000000,32.9825,2.8247,2.5631,20.1557,
002557.SZ,ǢǢʳƷ,2012-03-20,12.0818,11.9923,12.0147,11.782,11.8625,407332,10826093.5,-0.2193,-1.8148,26.5781,0.6267,1723150000,N/A,6892600000,65000000,0,260000000,32.3839,2.7735,2.5166,19.7899,
002557.SZ,ǢǢʳƷ,2012-03-21,11.8625,11.858,12.1936,11.4598,11.8043,535368,14175003.1,-0.0582,-0.4904,26.4771,0.8236,1714700000,N/A,6858800000,65000000,0,260000000,32.2251,2.7599,2.5043,19.6929,
002557.SZ,ǢǢʳƷ,2012-03-22,11.8043,11.679,11.7999,11.5448,11.6075,343619,8921477.5,-0.1969,-1.6679,25.9633,0.5286,1686100000,N/A,6744400000,65000000,0,260000000,31.6877,2.7138,2.4625,19.3644,
002557.SZ,ǢǢʳƷ,2012-03-23,11.6075,11.7104,11.7104,11.5269,11.6254,283130,7372484.7,0.0179,0.1542,26.0392,0.4356,1688700000,N/A,6754800000,65000000,0,260000000,31.7365,2.718,2.4663,19.3943,
002557.SZ,ǢǢʳƷ,2012-03-26,11.6254,11.6343,11.952,11.4598,11.9431,389377,10318953.8,0.3177,2.7329,26.5012,0.599,1734850000,N/A,6939400000,65000000,0,260000000,32.6038,2.7923,2.5337,19.9243,
002557.SZ,ǢǢʳƷ,2012-03-27,11.9431,11.9968,12.216,11.8759,11.8759,532990,14386522.5,-0.0671,-0.562,26.9921,0.82,1725100000,N/A,6900400000,65000000,0,260000000,32.4206,2.7766,2.5195,19.8123,
002557.SZ,ǢǢʳƷ,2012-03-28,11.8759,11.9028,12.122,11.2629,12.0505,1480531,39097705.4,0.1745,1.4695,26.4079,2.2777,1750450000,N/A,7001800000,65000000,0,260000000,32.897,2.8174,2.5565,20.1035,
002557.SZ,ǢǢʳƷ,2012-03-29,12.0505,11.9475,12.3861,11.6343,12.3324,1338553,36535712.6,0.2819,2.3394,27.2949,2.0593,1791400000,N/A,7165600000,65000000,0,260000000,33.6666,2.8833,2.6163,20.5738,
002557.SZ,ǢǢʳƷ,2012-03-30,12.3324,12.3234,12.395,11.8938,11.9654,672592,18166254.7,-0.3669,-2.9753,27.0093,1.0348,1738100000,N/A,6952400000,65000000,0,260000000,32.6649,2.7975,2.5384,19.9616,
002557.SZ,ǢǢʳƷ,2012-04-05,11.9654,11.9341,12.3771,11.679,12.3413,748104,19979802.4,0.3759,3.1414,26.7073,1.1509,1792700000,N/A,7170800000,65000000,0,260000000,33.691,2.8854,2.6182,20.5887,
002557.SZ,ǢǢʳƷ,2012-04-06,12.3413,12.1265,12.3905,12.0057,12.1936,828254,22627267.2,-0.1477,-1.1965,27.3192,1.2742,1771250000,N/A,7085000000,65000000,0,260000000,33.2879,2.8509,2.5869,20.3423,
002557.SZ,ǢǢʳƷ,2012-04-09,12.1936,12.1847,12.3279,11.9073,12.2026,480209,13087037.5,0.0089,0.0734,27.2528,0.7388,1772550000,N/A,7090200000,65000000,0,260000000,33.3123,2.853,2.5888,20.3573,
002557.SZ,ǢǢʳƷ,2012-04-10,12.2026,12.1578,12.4621,11.9252,12.4577,579226,15843247.4,0.2551,2.0902,27.3524,0.8911,1809600000,N/A,7238400000,65000000,0,260000000,34.0086,2.9126,2.6429,20.7828,
002557.SZ,ǢǢʳƷ,2012-04-11,12.4577,12.3055,12.6053,12.2966,12.5069,757834,21173489,0.0492,0.3951,27.9395,1.1659,1816750000,N/A,7267000000,65000000,0,260000000,34.143,2.9241,2.6533,20.8649,
002557.SZ,ǢǢʳƷ,2012-04-12,12.5069,12.5829,13.0886,12.5069,12.9812,2036373,58470095.9,0.4743,3.7925,28.7129,3.1329,1885650000,N/A,7542600000,65000000,0,260000000,35.4379,3.035,2.7539,21.6562,
002557.SZ,ǢǢʳƷ,2012-04-13,12.9812,12.9767,13.0259,12.8067,12.9588,1190948,34347183.9,-0.0224,-0.1724,28.8402,1.8322,1882400000,N/A,7529600000,65000000,0,260000000,35.3768,3.0298,2.7492,21.6189,
002557.SZ,ǢǢʳƷ,2012-04-16,12.9588,12.8112,12.932,12.3995,12.6456,956139,26969585.9,-0.3132,-2.4171,28.2068,1.471,1836900000,N/A,7347600000,65000000,0,260000000,34.5217,2.9566,2.6827,21.0963,
002557.SZ,ǢǢʳƷ,2012-04-17,12.6456,12.5113,12.574,12.2384,12.404,1102886,30466662.6,-0.2416,-1.9108,27.6245,1.6967,1801800000,N/A,7207200000,65000000,0,260000000,33.8621,2.9001,2.6315,20.6932,
002557.SZ,ǢǢʳƷ,2012-04-18,12.404,12.404,12.404,12.404,12.404,N/A,N/A,0,0,N/A,N/A,1801800000,N/A,7207200000,65000000,0,260000000,33.8621,2.9001,2.6315,20.6932,
002557.SZ,ǢǢʳƷ,2012-04-19,12.404,12.6098,12.6456,12.3234,12.3503,1275026,35447711.6,-0.0537,-0.4329,27.8016,1.9616,1794000000,N/A,7176000000,65000000,0,260000000,33.7155,2.8875,2.6201,20.6036,
002557.SZ,ǢǢʳƷ,2012-04-20,12.3503,12.3145,12.404,12.037,12.3324,1049351,28626159.3,-0.0179,-0.1449,27.2799,1.6144,1791400000,N/A,7165600000,65000000,0,260000000,33.6666,2.8833,2.6163,20.5738,
002557.SZ,ǢǢʳƷ,2012-04-23,12.3324,12.1265,12.3458,11.7327,11.7506,1078205,28931091.5,-0.5817,-4.717,26.8326,1.6588,1706900000,N/A,6827600000,65000000,0,260000000,32.0786,2.7473,2.4929,19.6033,
002557.SZ,ǢǢʳƷ,2012-04-24,11.7506,11.7327,11.9565,11.5359,11.9296,960905,25170569.7,0.179,1.5232,26.1946,1.4783,1732900000,N/A,6931600000,65000000,0,260000000,32.5672,2.7892,2.5309,19.9019,
002557.SZ,ǢǢʳƷ,2012-04-25,11.9296,11.8625,11.8625,11.6298,11.782,646459,16951833.2,-0.1477,-1.2378,26.2226,0.9946,1711450000,N/A,6845800000,65000000,0,260000000,32.1641,2.7546,2.4995,19.6555,
002557.SZ,ǢǢʳƷ,2012-04-26,11.782,11.7909,11.9565,11.6701,11.688,501515,13185075.5,-0.094,-0.7976,26.2905,0.7716,1697800000,N/A,6791200000,65000000,0,260000000,31.9075,2.7327,2.4796,19.4988,
002557.SZ,ǢǢʳƷ,2012-04-27,11.688,11.688,12.0639,11.679,12.0281,778570,20624960.3,0.3401,2.9096,26.4908,1.1978,1747200000,N/A,6988800000,65000000,0,260000000,32.8359,2.8122,2.5517,20.0661,
002557.SZ,ǢǢʳƷ,2012-05-02,12.0281,12.1668,12.1713,11.9073,12.1265,698775,18772902.2,0.0984,0.8185,26.8654,1.075,1761500000,N/A,7046000000,65000000,0,260000000,33.1047,2.8352,2.5726,20.2304,
002557.SZ,ǢǢʳƷ,2012-05-03,12.1265,12.122,12.1936,12.0415,12.1041,364745,9874688.5,-0.0224,-0.1845,27.0729,0.5611,1758250000,N/A,7033000000,65000000,0,260000000,33.0436,2.83,2.5679,20.193,
002557.SZ,ǢǢʳƷ,2012-05-04,12.1041,12.1041,12.5516,12.0415,12.5516,972116,26769616.7,0.4475,3.6969,27.5375,1.4956,1823250000,N/A,7293000000,65000000,0,260000000,34.2652,2.9346,2.6628,20.9395,
002557.SZ,ǢǢʳƷ,2012-05-07,12.5516,12.2891,12.7664,12.0505,12.7425,1735468,36093742.1,0.1909,1.5209,20.7977,2.0538,1804920000,N/A,7219680000,84500000,0,338000000,33.9207,2.9051,2.636,20.729,
002557.SZ,ǢǢʳƷ,2012-05-08,12.7425,12.7425,12.7545,12.2891,12.4025,858650,17879086,-0.34,-2.6685,20.8223,1.0162,1756755000,N/A,7027020000,84500000,0,338000000,33.0155,2.8276,2.5657,20.1759,
002557.SZ,ǢǢʳƷ,2012-05-09,12.4025,12.3488,12.3488,12.0207,12.2056,657889,13395054.5,-0.1969,-1.5873,20.3607,0.7786,1728870000,N/A,6915480000,84500000,0,338000000,32.4914,2.7827,2.525,19.8556,
002557.SZ,ǢǢʳƷ,2012-05-10,12.2056,12.2056,12.2056,12.2056,12.2056,N/A,N/A,0,0,N/A,N/A,1728870000,N/A,6915480000,84500000,0,338000000,32.4914,2.7827,2.525,19.8556,
002557.SZ,ǢǢʳƷ,2012-05-11,12.2056,11.9312,12.2056,11.7821,11.9909,1458608,29440836.7,-0.2148,-1.7595,20.1842,1.7262,1698450000,N/A,6793800000,84500000,0,338000000,31.9198,2.7337,2.4805,19.5062,
002557.SZ,ǢǢʳƷ,2012-05-14,11.9909,11.9909,12.0505,11.6985,11.8536,674887,13352277.8,-0.1372,-1.1443,19.7845,0.7987,1679015000,N/A,6716060000,84500000,0,338000000,31.5545,2.7024,2.4522,19.283,
002557.SZ,ǢǢʳƷ,2012-05-15,11.8536,11.7343,12.0088,11.6926,12.0028,481417,9548410,0.1491,1.2582,19.834,0.5697,1700140000,N/A,6800560000,84500000,0,338000000,31.9515,2.7364,2.483,19.5257,
002557.SZ,ǢǢʳƷ,2012-05-16,12.0028,12.0088,12.0923,11.8179,11.9252,331639,6655757.5,-0.0776,-0.6461,20.0693,0.3925,1689155000,N/A,6756620000,84500000,0,338000000,31.7451,2.7188,2.467,19.3995,
002557.SZ,ǢǢʳƷ,2012-05-17,11.9252,11.8656,12.0386,11.8656,12.0028,339545,6829576.4,0.0776,0.6503,20.1139,0.4018,1700140000,N/A,6800560000,84500000,0,338000000,31.9515,2.7364,2.483,19.5257,
002557.SZ,ǢǢʳƷ,2012-05-18,12.0028,11.8715,12.0088,11.7343,11.8715,301701,5967156.6,-0.1312,-1.0934,19.7784,0.357,1681550000,N/A,6726200000,84500000,0,338000000,31.6021,2.7065,2.4559,19.3122,
002557.SZ,ǢǢʳƷ,2012-05-21,11.8715,11.8715,11.8715,11.7105,11.8119,164568,3249652.1,-0.0597,-0.5025,19.7466,0.1948,1673100000,N/A,6692400000,84500000,0,338000000,31.4433,2.6929,2.4435,19.2151,
002557.SZ,ǢǢʳƷ,2012-05-22,11.8119,11.8894,11.961,11.6926,11.9431,349642,6936213.9,0.1312,1.1111,19.838,0.4138,1691690000,N/A,6766760000,84500000,0,338000000,31.7927,2.7228,2.4707,19.4286,
002557.SZ,ǢǢʳƷ,2012-05-23,11.9431,11.9312,11.9431,11.6926,11.8,301144,5950582.3,-0.1432,-1.1988,19.7599,0.3564,1671410000,N/A,6685640000,84500000,0,338000000,31.4116,2.6902,2.441,19.1957,
002557.SZ,ǢǢʳƷ,2012-05-24,11.8,11.8,11.8,11.3645,11.3704,668946,12885749.2,-0.4295,-3.64,19.2628,0.7917,1610570000,N/A,6442280000,84500000,0,338000000,30.2682,2.5923,2.3522,18.497,
002557.SZ,ǢǢʳƷ,2012-05-25,11.3704,11.448,11.448,10.9648,11.3227,998540,18595760.5,-0.0477,-0.4197,18.623,1.1817,1603810000,N/A,6415240000,84500000,0,338000000,30.1411,2.5814,2.3423,18.4193,
002557.SZ,ǢǢʳƷ,2012-05-28,11.3227,11.1736,11.3287,11.1557,11.2809,646352,12208964.8,-0.0418,-0.3688,18.889,0.7649,1597895000,N/A,6391580000,84500000,0,338000000,30.03,2.5719,2.3337,18.3514,
002557.SZ,ǢǢʳƷ,2012-05-29,11.2809,11.1855,11.4778,11.1855,11.4301,436321,8287746,0.1491,1.3221,18.9946,0.5164,1619020000,N/A,6476080000,84500000,0,338000000,30.427,2.6059,2.3645,18.594,
002557.SZ,ǢǢʳƷ,2012-05-30,11.4301,11.454,11.454,11.1557,11.2332,444723,8393322.3,-0.1969,-1.7223,18.8731,0.5263,1591135000,N/A,6364540000,84500000,0,338000000,29.9029,2.561,2.3238,18.2738,
002557.SZ,ǢǢʳƷ,2012-05-31,11.2332,11.1139,11.3048,11.0065,11.2452,634544,11824377,0.0119,0.1062,18.6344,0.7509,1592825000,N/A,6371300000,84500000,0,338000000,29.9347,2.5637,2.3263,18.2932,
002557.SZ,ǢǢʳƷ,2012-06-01,11.2452,11.2511,11.6985,11.2213,11.6866,1086332,21000781.9,0.4415,3.9257,19.3318,1.2856,1655355000,N/A,6621420000,84500000,0,338000000,31.1098,2.6644,2.4176,19.0113,
002557.SZ,ǢǢʳƷ,2012-06-04,11.6866,11.5971,11.8298,11.5136,11.5315,500476,9779625.3,-0.1551,-1.3272,19.5406,0.5923,1633385000,N/A,6533540000,84500000,0,338000000,30.697,2.629,2.3855,18.759,
002557.SZ,ǢǢʳƷ,2012-06-05,11.5315,11.5196,11.8,11.454,11.6866,402214,7861284.6,0.1551,1.3451,19.545,0.476,1655355000,N/A,6621420000,84500000,0,338000000,31.1098,2.6644,2.4176,19.0113,
002557.SZ,ǢǢʳƷ,2012-06-06,11.6866,11.627,11.8179,11.4838,11.5613,471395,9242629.4,-0.1253,-1.072,19.607,0.5579,1637610000,N/A,6550440000,84500000,0,338000000,30.7764,2.6358,2.3917,18.8075,
002557.SZ,ǢǢʳƷ,2012-06-07,11.5613,11.5852,11.6508,11.2094,11.4659,589294,11262245.1,-0.0954,-0.8256,19.1114,0.6974,1624090000,N/A,6496360000,84500000,0,338000000,30.5223,2.614,2.3719,18.6522,
002557.SZ,ǢǢʳƷ,2012-06-08,11.4659,11.5852,11.5852,11.2153,11.3048,409236,7762356.4,-0.1611,-1.4048,18.9679,0.4843,1601275000,N/A,6405100000,84500000,0,338000000,30.0935,2.5773,2.3386,18.3902,
002557.SZ,ǢǢʳƷ,2012-06-11,11.3048,11.275,11.4182,11.1676,11.3108,321244,6055685.4,0.006,0.0528,18.8507,0.3802,1602120000,N/A,6408480000,84500000,0,338000000,30.1094,2.5787,2.3399,18.3999,
002557.SZ,ǢǢʳƷ,2012-06-12,11.3108,11.2153,11.3346,11.1855,11.2094,168211,3173090.1,-0.1014,-0.8966,18.8637,0.1991,1587755000,N/A,6351020000,84500000,0,338000000,29.8394,2.5555,2.3189,18.2349,
002557.SZ,ǢǢʳƷ,2012-06-13,11.2094,11.2153,11.4957,11.1676,11.4897,724356,13771850.8,0.2804,2.5013,19.0125,0.8572,1627470000,N/A,6509880000,84500000,0,338000000,30.5858,2.6195,2.3769,18.6911,
002557.SZ,ǢǢʳƷ,2012-06-14,11.4897,11.4003,11.7045,11.3883,11.627,1023163,19952823.8,0.1372,1.1942,19.5011,1.2108,1646905000,N/A,6587620000,84500000,0,338000000,30.951,2.6507,2.4053,18.9143,
002557.SZ,ǢǢʳƷ,2012-06-15,11.627,11.7105,11.7105,11.5136,11.6329,746939,14532381.6,0.006,0.0513,19.4559,0.884,1647750000,N/A,6591000000,84500000,0,338000000,30.9669,2.6521,2.4065,18.924,
002557.SZ,ǢǢʳƷ,2012-06-18,11.6329,11.7284,11.9968,11.5613,11.967,1899796,37553236.3,0.3341,2.8718,19.767,2.2483,1695070000,N/A,6780280000,84500000,0,338000000,31.8562,2.7283,2.4756,19.4674,
002557.SZ,ǢǢʳƷ,2012-06-19,11.967,11.8298,12.0624,11.8059,11.9252,1042466,20840428.9,-0.0418,-0.349,19.9915,1.2337,1689155000,N/A,6756620000,84500000,0,338000000,31.7451,2.7188,2.467,19.3995,
002557.SZ,ǢǢʳƷ,2012-06-20,11.9252,11.9312,12.0505,11.6449,11.6449,610131,12092451.2,-0.2804,-2.3512,19.8194,0.722,1649440000,N/A,6597760000,84500000,0,338000000,30.9987,2.6548,2.409,18.9434,
002557.SZ,ǢǢʳƷ,2012-06-21,11.6449,11.6449,11.6806,11.5494,11.6329,422153,8203516.2,-0.0119,-0.1025,19.4326,0.4996,1647750000,N/A,6591000000,84500000,0,338000000,30.9669,2.6521,2.4065,18.924,
002557.SZ,ǢǢʳƷ,2012-06-25,11.6329,11.6389,11.7403,11.5434,11.5434,490996,9584201.2,-0.0895,-0.7692,19.5199,0.5811,1635075000,N/A,6540300000,84500000,0,338000000,30.7287,2.6317,2.388,18.7784,
002557.SZ,ǢǢʳƷ,2012-06-26,11.5434,11.5136,11.6806,11.2273,11.5733,453328,8721264.7,0.0298,0.2584,19.2383,0.5365,1639300000,N/A,6557200000,84500000,0,338000000,30.8081,2.6385,2.3942,18.8269,
002557.SZ,ǢǢʳƷ,2012-06-27,11.5733,11.448,11.8894,11.448,11.7343,827080,16196375.2,0.1611,1.3918,19.5826,0.9788,1662115000,N/A,6648460000,84500000,0,338000000,31.2369,2.6752,2.4275,19.0889,
002557.SZ,ǢǢʳƷ,2012-06-28,11.7343,11.7343,11.8417,11.5733,11.6985,715069,14016089.9,-0.0358,-0.305,19.601,0.8462,1657045000,N/A,6628180000,84500000,0,338000000,31.1416,2.6671,2.4201,19.0307,
002557.SZ,ǢǢʳƷ,2012-06-29,11.6985,11.6926,12.0505,11.454,11.9909,1058375,20838561.3,0.2923,2.4987,19.6892,1.2525,1698450000,N/A,6793800000,84500000,0,338000000,31.9198,2.7337,2.4805,19.5062,
002557.SZ,ǢǢʳƷ,2012-07-02,11.9909,12.0207,12.6769,11.967,12.3965,2176494,45121810.3,0.4057,3.3831,20.7314,2.5757,1755910000,N/A,7023640000,84500000,0,338000000,32.9996,2.8262,2.5645,20.1662,
002557.SZ,ǢǢʳƷ,2012-07-03,12.3965,12.2951,12.8081,12.2295,12.5636,1527702,32281448.1,0.167,1.3474,21.1307,1.8079,1779570000,N/A,7118280000,84500000,0,338000000,33.4443,2.8643,2.599,20.4379,
002557.SZ,ǢǢʳƷ,2012-07-04,12.5636,12.6411,12.659,12.3488,12.5516,1027280,21521820.7,-0.0119,-0.095,20.9503,1.2157,1777880000,N/A,7111520000,84500000,0,338000000,33.4125,2.8616,2.5965,20.4185,
002557.SZ,ǢǢʳƷ,2012-07-05,12.5516,12.5158,12.653,12.3667,12.5815,779418,16369078.6,0.0298,0.2376,21.0017,0.9224,1782105000,N/A,7128420000,84500000,0,338000000,33.4919,2.8684,2.6027,20.467,
002557.SZ,ǢǢʳƷ,2012-07-06,12.5815,12.5874,12.8081,12.4502,12.7604,1081149,22894855.3,0.179,1.4225,21.1764,1.2795,1807455000,N/A,7229820000,84500000,0,338000000,33.9683,2.9092,2.6397,20.7581,
002557.SZ,ǢǢʳƷ,2012-07-09,12.7604,12.7545,12.8797,12.4502,12.5039,947220,20098925.7,-0.2565,-2.0103,21.2189,1.121,1771120000,N/A,7084480000,84500000,0,338000000,33.2855,2.8507,2.5867,20.3408,
002557.SZ,ǢǢʳƷ,2012-07-10,12.5039,12.3786,12.4323,12.1102,12.1997,762417,15677884.5,-0.3042,-2.4332,20.5634,0.9023,1728025000,N/A,6912100000,84500000,0,338000000,32.4756,2.7813,2.5237,19.8459,
002557.SZ,ǢǢʳƷ,2012-07-11,12.1997,12.1102,12.5993,12.0266,12.5278,582684,12059065.4,0.3281,2.6895,20.6957,0.6896,1774500000,N/A,7098000000,84500000,0,338000000,33.349,2.8561,2.5916,20.3797,
002557.SZ,ǢǢʳƷ,2012-07-12,12.5278,12.492,12.8857,12.4263,12.7366,1161563,24902401.9,0.2088,1.6667,21.4387,1.3746,1804075000,N/A,7216300000,84500000,0,338000000,33.9048,2.9037,2.6348,20.7193,
002557.SZ,ǢǢʳƷ,2012-07-13,12.7366,12.7724,13.0527,12.5397,12.8976,874708,18803374.3,0.1611,1.2646,21.4967,1.0352,1826890000,N/A,7307560000,84500000,0,338000000,34.3336,2.9404,2.6681,20.9813,
002557.SZ,ǢǢʳƷ,2012-07-16,12.8976,12.999,13.0527,12.4084,12.5218,1111012,23947566.6,-0.3758,-2.914,21.5547,1.3148,1773655000,N/A,7094620000,84500000,0,338000000,33.3331,2.8548,2.5904,20.37,
002557.SZ,ǢǢʳƷ,2012-07-17,12.5218,12.3548,12.5278,12.1102,12.319,1065666,21925660.9,-0.2028,-1.6198,20.5746,1.2611,1744925000,N/A,6979700000,84500000,0,338000000,32.7932,2.8085,2.5484,20.04,
002557.SZ,ǢǢʳƷ,2012-07-18,12.319,12.307,12.5874,12.14,12.5874,675283,13961825.9,0.2685,2.1792,20.6755,0.7992,1782950000,N/A,7131800000,84500000,0,338000000,33.5078,2.8697,2.6039,20.4767,
002557.SZ,ǢǢʳƷ,2012-07-19,12.5874,12.5874,12.9752,12.2474,12.2712,1148565,24080992.4,-0.3162,-2.5118,20.9662,1.3592,1738165000,N/A,6952660000,84500000,0,338000000,32.6661,2.7976,2.5385,19.9624,
002557.SZ,ǢǢʳƷ,2012-07-20,12.2712,12.2772,12.3906,12.0684,12.1042,1288543,26390020.9,-0.167,-1.3612,20.4805,1.5249,1714505000,N/A,6858020000,84500000,0,338000000,32.2215,2.7596,2.504,19.6906,
002557.SZ,ǢǢʳƷ,2012-07-23,12.1042,11.9312,12.1281,11.8119,11.961,547453,10958993.5,-0.1432,-1.1828,20.0181,0.6479,1694225000,N/A,6776900000,84500000,0,338000000,31.8403,2.7269,2.4744,19.4577,
002557.SZ,ǢǢʳƷ,2012-07-24,11.961,11.9551,12.1519,11.8775,11.9909,675488,13618325.3,0.0298,0.2494,20.1607,0.7994,1698450000,N/A,6793800000,84500000,0,338000000,31.9198,2.7337,2.4805,19.5062,
002557.SZ,ǢǢʳƷ,2012-07-25,11.9909,11.9491,12.0505,11.7343,11.8119,530119,10540364,-0.179,-1.4925,19.883,0.6274,1673100000,N/A,6692400000,84500000,0,338000000,31.4433,2.6929,2.4435,19.2151,
002557.SZ,ǢǢʳƷ,2012-07-26,11.8119,11.9133,12.0803,11.7522,11.8119,1468825,29407047.1,0,0,20.0208,1.7383,1673100000,N/A,6692400000,84500000,0,338000000,31.4433,2.6929,2.4435,19.2151,
002557.SZ,ǢǢʳƷ,2012-07-27,11.8119,11.9312,11.9312,11.5613,11.6926,937986,18400818.8,-0.1193,-1.0101,19.6174,1.11,1656200000,N/A,6624800000,84500000,0,338000000,31.1257,2.6657,2.4188,19.021,
002557.SZ,ǢǢʳƷ,2012-07-30,11.6926,11.6985,11.8417,11.3943,11.5136,712867,13771386,-0.179,-1.5306,19.3183,0.8436,1630850000,N/A,6523400000,84500000,0,338000000,30.6493,2.6249,2.3818,18.7299,
