����,���,����,ǰ���̼�(Ԫ),���̼�(Ԫ),��߼�(Ԫ),��ͼ�(Ԫ),���̼�(Ԫ),�ɽ���(��),�ɽ����(Ԫ),�ǵ�(Ԫ),�ǵ���(%),����(Ԫ),������(%),A����ͨ��ֵ(Ԫ),B����ͨ��ֵ(Ԫ),����ֵ(Ԫ),A����ͨ�ɱ�(��),B����ͨ�ɱ�(��),�ܹɱ�(��),��ӯ��,�о���,������,������,
300377.SZ,Ӯʱʤ,2014-07-11,11.4371,11.2928,11.5938,11.243,11.3649,1136338,52073323.6,-0.0721,-0.6307,45.8256,8.2046,632806500,N/A,2528941500,13850000,0,55350000,62.6637,12.7274,15.0346,281.2104,
300377.SZ,Ӯʱʤ,2014-07-14,11.3649,11.3873,11.5042,11.2804,11.4993,815809,37484127.7,0.1343,1.1819,45.9472,5.8903,640285500,N/A,2558830500,13850000,0,55350000,63.4043,12.8778,15.2123,284.534,
300377.SZ,Ӯʱʤ,2014-07-15,11.4993,11.4868,11.4868,10.8202,10.9147,1426227,63266738.8,-0.5845,-5.0833,44.3595,10.2977,607738000,N/A,2428758000,13850000,0,55350000,60.1813,12.2232,14.439,270.0703,
300377.SZ,Ӯʱʤ,2014-07-16,10.9147,10.8898,11.0043,10.5739,10.7331,878206,37958970.5,-0.1816,-1.6636,43.2233,6.3408,597627500,N/A,2388352500,13850000,0,55350000,59.1801,12.0199,14.1988,265.5774,
300377.SZ,Ӯʱʤ,2014-07-17,10.7331,10.7132,10.9147,10.6212,10.8177,648093,28058021.2,0.0846,0.7879,43.2932,4.6794,602336500,N/A,2407171500,13850000,0,55350000,59.6464,12.1146,14.3107,267.67,
300377.SZ,Ӯʱʤ,2014-07-18,10.8177,10.7953,10.8277,10.5988,10.6112,505906,21825990.2,-0.2065,-1.9085,43.1424,3.6528,590841000,N/A,2361231000,13850000,0,55350000,58.5081,11.8834,14.0376,262.5616,
300377.SZ,Ӯʱʤ,2014-07-21,10.6112,10.5516,10.758,10.3973,10.6709,631525,26871935,0.0597,0.5626,42.5509,4.5597,594165000,N/A,2374515000,13850000,0,55350000,58.8373,11.9502,14.1166,264.0387,
300377.SZ,Ӯʱʤ,2014-07-22,10.6709,10.6237,10.9147,10.6237,10.8277,524954,22858620.1,0.1567,1.4685,43.544,3.7903,602890500,N/A,2409385500,13850000,0,55350000,59.7013,12.1257,14.3239,267.9162,
300377.SZ,Ӯʱʤ,2014-07-23,10.8277,10.8948,10.8948,10.2481,10.4222,792191,33678218.1,-0.4054,-3.7445,42.5128,5.7198,580315000,N/A,2319165000,13850000,0,55350000,57.4658,11.6717,13.7875,257.8839,
300377.SZ,Ӯʱʤ,2014-07-24,10.4222,10.3799,10.7331,10.3227,10.5292,710192,30055632.7,0.107,1.0263,42.3204,5.1277,586270500,N/A,2342965500,13850000,0,55350000,58.0555,11.7914,13.929,260.5305,
300377.SZ,Ӯʱʤ,2014-07-25,10.5292,10.472,10.7157,10.3998,10.5839,543000,23059287.4,0.0547,0.5197,42.4665,3.9206,589317500,N/A,2355142500,13850000,0,55350000,58.3572,11.8527,14.0014,261.8845,
300377.SZ,Ӯʱʤ,2014-07-28,10.5839,10.5913,10.9247,10.5913,10.8799,799223,34618901.1,0.296,2.7967,43.3157,5.7706,605799000,N/A,2421009000,13850000,0,55350000,59.9893,12.1842,14.393,269.2087,
300377.SZ,Ӯʱʤ,2014-07-29,10.8799,10.8451,10.9893,10.8102,10.8202,921893,40385884.3,-0.0597,-0.5487,43.8076,6.6563,602475000,N/A,2407725000,13850000,0,55350000,59.6602,12.1173,14.314,267.7315,
300377.SZ,Ӯʱʤ,2014-07-30,10.8202,10.8152,10.9719,10.7655,10.9346,796218,34786100,0.1144,1.0575,43.6892,5.7489,608846000,N/A,2433186000,13850000,0,55350000,60.291,12.2455,14.4654,270.5627,
300377.SZ,Ӯʱʤ,2014-07-31,10.9346,10.9446,10.9645,10.763,10.8401,662726,28849800.5,-0.0945,-0.8644,43.532,4.785,603583000,N/A,2412153000,13850000,0,55350000,59.7699,12.1396,14.3403,268.2239,
300377.SZ,Ӯʱʤ,2014-08-01,10.8401,10.7331,10.7829,10.4595,10.4968,841649,36054391.9,-0.3433,-3.1666,42.8378,6.0769,584470000,N/A,2335770000,13850000,0,55350000,57.8772,11.7552,13.8862,259.7304,
300377.SZ,Ӯʱʤ,2014-08-04,10.4968,10.472,10.6237,10.4471,10.5938,260231,11041609.4,0.097,0.9242,42.43,1.8789,589871500,N/A,2357356500,13850000,0,55350000,58.4121,11.8639,14.0146,262.1307,
300377.SZ,Ӯʱʤ,2014-08-05,10.5938,10.6386,10.8898,10.4919,10.8152,758140,32717280.8,0.2214,2.0897,43.1547,5.4739,602198000,N/A,2406618000,13850000,0,55350000,59.6327,12.1118,14.3074,267.6084,
300377.SZ,Ӯʱʤ,2014-08-06,10.8152,10.7704,10.85,10.7406,10.7779,447497,19411473.1,-0.0373,-0.345,43.3779,3.231,600120500,N/A,2398315500,13850000,0,55350000,59.427,12.07,14.2581,266.6852,
300377.SZ,Ӯʱʤ,2014-08-07,10.7779,10.7257,10.9147,10.7257,10.8053,499398,21741641.7,0.0274,0.2539,43.5357,3.6058,601644000,N/A,2404404000,13850000,0,55350000,59.5779,12.1006,14.2943,267.3622,
300377.SZ,Ӯʱʤ,2014-08-08,10.8053,10.8028,11.4321,10.8028,11.3376,2282196,102877012.2,0.5323,4.9263,45.0781,16.4779,631283000,N/A,2522853000,13850000,0,55350000,62.5129,12.6968,14.9984,280.5334,
300377.SZ,Ӯʱʤ,2014-08-11,11.3376,11.3326,12.233,11.2629,11.9843,2272744,107807423.1,0.6467,5.7043,47.4349,16.4097,667293000,N/A,2666763000,13850000,0,55350000,66.0788,13.421,15.854,296.5358,
300377.SZ,Ӯʱʤ,2014-08-12,11.9843,11.8276,12.2032,11.7729,11.9097,1256705,60365780.5,-0.0746,-0.6227,48.035,9.0737,663138000,N/A,2650158000,13850000,0,55350000,65.6673,13.3374,15.7553,294.6893,
300377.SZ,Ӯʱʤ,2014-08-13,11.9097,11.8152,11.937,11.4943,11.6137,942414,44150187.5,-0.296,-2.4854,46.848,6.8044,646656500,N/A,2584291500,13850000,0,55350000,64.0352,13.006,15.3637,287.3652,
300377.SZ,Ӯʱʤ,2014-08-14,11.6137,11.656,12.3723,11.656,12.1012,1711200,83503142.8,0.4875,4.1979,48.798,12.3552,673802500,N/A,2692777500,13850000,0,55350000,66.7234,13.5519,16.0087,299.4285,
300377.SZ,Ӯʱʤ,2014-08-15,12.1012,12.1012,13.3126,12.039,13.1285,2645491,136136872.8,1.0273,8.4892,51.46,19.101,731003000,N/A,2921373000,13850000,0,55350000,72.3877,14.7024,17.3677,324.8476,
300377.SZ,Ӯʱʤ,2014-08-18,13.1285,13.2205,13.3076,12.8897,13.1882,1744851,91672355.9,0.0597,0.4547,52.5388,12.5982,734327000,N/A,2934657000,13850000,0,55350000,72.7168,14.7692,17.4466,326.3247,
300377.SZ,Ӯʱʤ,2014-08-19,13.1882,13.1583,13.1583,12.8897,13.0539,990532,51782357.4,-0.1343,-1.0185,52.2773,7.1519,726848000,N/A,2904768000,13850000,0,55350000,71.9762,14.6188,17.2689,323.0012,
300377.SZ,Ӯʱʤ,2014-08-20,13.0539,13.0539,13.6061,12.9096,12.9594,1484592,79184316.1,-0.0945,-0.7241,53.3374,10.7191,721585000,N/A,2883735000,13850000,0,55350000,71.455,14.513,17.1439,320.6624,
300377.SZ,Ӯʱʤ,2014-08-21,12.9594,13.0041,13.0041,12.5614,12.7231,1485752,75560349.5,-0.2363,-1.8234,50.8566,10.7275,708427500,N/A,2831152500,13850000,0,55350000,70.1521,14.2483,16.8313,314.8154,
300377.SZ,Ӯʱʤ,2014-08-22,12.7231,12.7181,13.5737,12.7181,13.4369,1927055,102195924,0.7139,5.6109,53.0322,13.9138,748177000,N/A,2990007000,13850000,0,55350000,74.0883,15.0478,17.7757,332.4795,
300377.SZ,Ӯʱʤ,2014-08-25,13.4369,13.3449,13.4693,13.2205,13.4568,1186489,63757101.4,0.0199,0.1481,53.7359,8.5667,749285000,N/A,2994435000,13850000,0,55350000,74.198,15.0701,17.802,332.9719,
300377.SZ,Ӯʱʤ,2014-08-26,13.4568,13.432,13.4817,12.4395,12.529,1450051,75469762.1,-0.9278,-6.8946,52.0463,10.4697,697624500,N/A,2787979500,13850000,0,55350000,69.0824,14.0311,16.5746,310.0146,
300377.SZ,Ӯʱʤ,2014-08-27,12.529,12.5166,12.7977,12.3499,12.6037,999720,50539805,0.0746,0.5956,50.554,7.2182,701779500,N/A,2804584500,13850000,0,55350000,69.4938,14.1146,16.6733,311.8611,
300377.SZ,Ӯʱʤ,2014-08-28,12.6037,12.5862,12.7678,12.3176,12.5315,601184,30334180.7,-0.0721,-0.5723,50.4574,4.3407,697763000,N/A,2788533000,13850000,0,55350000,69.0961,14.0338,16.5779,310.0762,
300377.SZ,Ӯʱʤ,2014-08-29,12.5315,12.5489,12.9196,12.5489,12.7032,542556,27811153,0.1716,1.3696,51.2595,3.9174,707319500,N/A,2826724500,13850000,0,55350000,70.0424,14.226,16.805,314.323,
300377.SZ,Ӯʱʤ,2014-09-01,12.7032,12.5838,13.4046,12.5813,13.3573,985999,51810171.4,0.6542,5.1498,52.5459,7.1191,743745000,N/A,2972295000,13850000,0,55350000,73.6494,14.9587,17.6704,330.51,
300377.SZ,Ӯʱʤ,2014-09-02,13.3573,13.4369,13.6509,13.3325,13.432,906493,49040056.9,0.0746,0.5587,54.0987,6.5451,747900000,N/A,2988900000,13850000,0,55350000,74.0609,15.0422,17.7691,332.3564,
300377.SZ,Ӯʱʤ,2014-09-03,13.432,13.4295,14.7752,13.4071,14.7752,1947855,111441702.6,1.3432,10,57.2125,14.0639,822690000,N/A,3287790000,13850000,0,55350000,81.467,16.5464,19.546,365.592,
300377.SZ,Ӯʱʤ,2014-09-04,14.7752,15.1234,15.1433,14.3523,14.5389,1728179,101741112.3,-0.2363,-1.5993,58.8719,12.4778,809532500,N/A,3235207500,13850000,0,55350000,80.1641,16.2818,19.2334,359.745,
300377.SZ,Ӯʱʤ,2014-09-05,14.5389,14.5389,15.0189,14.3772,14.8647,999461,59198838.1,0.3258,2.2412,59.2308,7.2163,827676000,N/A,3307716000,13850000,0,55350000,81.9607,16.6467,19.6645,367.8077,
300377.SZ,Ӯʱʤ,2014-09-09,14.8647,14.9219,14.9219,14.4891,14.7776,1007637,59532859.4,-0.0871,-0.5857,59.0817,7.2754,822828500,N/A,3288343500,13850000,0,55350000,81.4807,16.5492,19.5493,365.6536,
300377.SZ,Ӯʱʤ,2014-09-10,14.7776,14.7752,14.9518,14.5264,14.8672,753265,44730610,0.0895,0.606,59.3823,5.4387,827814500,N/A,3308269500,13850000,0,55350000,81.9744,16.6495,19.6678,367.8693,
300377.SZ,Ӯʱʤ,2014-09-11,14.8672,14.7503,15.4094,14.4518,14.5712,1054932,63218017,-0.296,-1.991,59.9262,7.6168,811333000,N/A,3242403000,13850000,0,55350000,80.3423,16.318,19.2762,360.5451,
300377.SZ,Ӯʱʤ,2014-09-12,14.5712,14.5513,14.8846,14.509,14.7901,868356,51496601,0.2189,1.5022,59.3036,6.2697,823521000,N/A,3291111000,13850000,0,55350000,81.5493,16.5632,19.5658,365.9613,
300377.SZ,Ӯʱʤ,2014-09-15,14.7901,14.7975,15.6706,14.6757,15.6706,1212048,74503924,0.8805,5.9536,61.4695,8.7512,872550000,N/A,3487050000,13850000,0,55350000,86.4044,17.5493,20.7306,387.7491,
300377.SZ,Ӯʱʤ,2014-09-16,15.6706,15.5512,15.8646,14.9319,14.9916,973849,60052527.2,-0.6791,-4.3333,61.6651,7.0314,834739500,N/A,3335944500,13850000,0,55350000,82.6602,16.7888,19.8323,370.9467,
300377.SZ,Ӯʱʤ,2014-09-17,14.9916,15.0115,15.1408,14.3473,14.902,908127,53929128.8,-0.0895,-0.5973,59.385,6.5569,829753500,N/A,3316018500,13850000,0,55350000,82.1664,16.6885,19.7138,368.731,
300377.SZ,Ӯʱʤ,2014-09-18,14.902,14.7951,15.4691,14.5787,15.1632,952442,57731756.4,0.2612,1.7526,60.6145,6.8768,844296000,N/A,3374136000,13850000,0,55350000,83.6065,16.981,20.0594,375.1934,
300377.SZ,Ӯʱʤ,2014-09-19,15.1632,15.0488,15.2851,14.815,15.2055,734133,44340892.4,0.0423,0.2789,60.399,5.3006,846650500,N/A,3383545500,13850000,0,55350000,83.8397,17.0284,20.1153,376.2397,
300377.SZ,Ӯʱʤ,2014-09-22,15.2055,15.1259,15.7826,15.1259,15.4219,996359,61950911.8,0.2164,1.4232,62.1773,7.1939,858700000,N/A,3431700000,13850000,0,55350000,85.0329,17.2707,20.4016,381.5944,
300377.SZ,Ӯʱʤ,2014-09-23,15.4219,15.4219,16.3397,15.3025,16.1432,1103595,70111442.2,0.7213,4.6774,63.53,7.9682,898865000,N/A,3592215000,13850000,0,55350000,89.0102,18.0785,21.3558,399.4431,
300377.SZ,Ӯʱʤ,2014-09-24,16.1432,16.0611,16.5412,16.0611,16.4915,1069739,70028114.8,0.3482,2.1572,65.4628,7.7237,918255000,N/A,3669705000,13850000,0,55350000,90.9303,18.4685,21.8165,408.0598,
300377.SZ,Ӯʱʤ,2014-09-25,16.4915,16.591,17.1631,16.1134,16.1507,969612,64810856.7,-0.3408,-2.0664,66.8421,7.0008,899280500,N/A,3593875500,13850000,0,55350000,89.0514,18.0869,21.3657,399.6278,
300377.SZ,Ӯʱʤ,2014-09-26,16.1507,16.0388,16.8894,15.9442,16.7825,783357,51596982.9,0.6318,3.9119,65.8665,5.656,934459500,N/A,3734464500,13850000,0,55350000,92.535,18.7944,22.2015,415.2608,
300377.SZ,Ӯʱʤ,2014-09-29,16.7825,16.9143,17.4118,16.7153,17.1208,1004987,68976558.2,0.3383,2.0157,68.6343,7.2562,953295500,N/A,3809740500,13850000,0,55350000,94.4002,19.1733,22.649,423.6313,
300377.SZ,Ӯʱʤ,2014-09-30,17.1208,17.1631,17.4118,16.9889,17.3919,868510,60366377,0.2711,1.5836,69.5057,6.2708,968392000,N/A,3870072000,13850000,0,55350000,95.8951,19.4769,23.0077,430.34,
300377.SZ,Ӯʱʤ,2014-10-08,17.3919,17.4292,18.7799,17.4118,17.7924,2065189,150036614.1,0.4005,2.3026,72.6503,14.9111,990690500,N/A,3959185500,13850000,0,55350000,98.1032,19.9254,23.5375,440.2491,
300377.SZ,Ӯʱʤ,2014-10-09,17.7924,17.8073,18.5037,16.8473,17.2601,4928914,173279656.8,-0.5322,-2.9913,35.1557,17.7939,961190000,N/A,3841290000,27700000,0,110700000,95.182,19.332,22.8366,427.1395,
300377.SZ,Ӯʱʤ,2014-10-10,17.2601,17.0363,18.9862,16.8622,18.9862,6015721,221309956.3,1.726,10,36.7886,21.7174,1057309000,N/A,4225419000,27700000,0,110700000,104.7002,21.2652,25.1203,469.8535,
300377.SZ,Ӯʱʤ,2014-10-13,18.9862,18.9016,18.9016,17.2751,18.3843,4250734,155053011.5,-0.6019,-3.17,36.4768,15.3456,1023792000,N/A,4091472000,27700000,0,110700000,101.3811,20.5911,24.3239,454.959,
300377.SZ,Ӯʱʤ,2014-10-14,18.3843,18.1555,18.5833,17.7576,18.1804,2546881,92690151.5,-0.2039,-1.1093,36.3936,9.1945,1012435000,N/A,4046085000,27700000,0,110700000,100.2565,20.3627,24.0541,449.9121,
300377.SZ,Ӯʱʤ,2014-10-15,18.1804,17.9167,18.1406,17.6133,17.7576,2363670,84750506.8,-0.4228,-2.3256,35.8555,8.5331,988890000,N/A,3951990000,27700000,0,110700000,97.925,19.8892,23.4947,439.449,
300377.SZ,Ӯʱʤ,2014-10-16,17.7576,17.4143,18.0361,17.4143,17.4939,1943821,68996951.2,-0.2636,-1.4846,35.4955,7.0174,974209000,N/A,3893319000,27700000,0,110700000,96.4712,19.5939,23.1459,432.925,
300377.SZ,Ӯʱʤ,2014-10-17,17.4939,17.3348,17.6332,16.1609,16.8921,2768227,93870827,-0.6019,-3.4404,33.9101,9.9936,940692000,N/A,3759372000,27700000,0,110700000,93.1521,18.9198,22.3496,418.0305,
300377.SZ,Ӯʱʤ,2014-10-20,16.8921,16.703,17.5387,16.6633,17.0114,1776985,61135445.4,0.1194,0.7067,34.404,6.4151,947340000,N/A,3785940000,27700000,0,110700000,93.8105,19.0535,22.5075,420.9848,
300377.SZ,Ӯʱʤ,2014-10-21,17.0114,16.9169,17.2104,16.8274,16.8871,1724396,58799468,-0.1244,-0.731,34.0986,6.2253,940415000,N/A,3758265000,27700000,0,110700000,93.1247,18.9142,22.343,417.9074,
300377.SZ,Ӯʱʤ,2014-10-22,16.8871,16.9766,17.0363,16.1658,16.1808,1783114,59525762.5,-0.7063,-4.1826,33.383,6.4372,901081000,N/A,3601071000,27700000,0,110700000,89.2297,18.1231,21.4085,400.4279,
300377.SZ,Ӯʱʤ,2014-10-23,16.1808,16.0216,16.3897,15.181,15.2257,2289358,71925294.8,-0.955,-5.9022,31.4172,8.2648,847897000,N/A,3388527000,27700000,0,110700000,83.9631,17.0534,20.1449,376.7937,
300377.SZ,Ӯʱʤ,2014-10-24,15.2257,15.3352,15.5689,15.171,15.2208,1972448,60868975.6,-0.005,-0.0327,30.8596,7.1208,847620000,N/A,3387420000,27700000,0,110700000,83.9357,17.0479,20.1383,376.6706,
300377.SZ,Ӯʱʤ,2014-10-27,15.2208,15.3949,16.1161,14.9571,15.9669,1939272,61350328.7,0.7461,4.902,31.6358,7.001,889170000,N/A,3553470000,27700000,0,110700000,88.0502,17.8835,21.1255,395.1348,
300377.SZ,Ӯʱʤ,2014-10-28,15.9669,15.9967,17.1507,15.9967,17.1059,3023995,102457653.3,1.1391,7.134,33.8816,10.9169,952603000,N/A,3806973000,27700000,0,110700000,94.3316,19.1593,22.6326,423.3236,
300377.SZ,Ӯʱʤ,2014-10-29,17.1059,17.1059,17.2104,16.8373,17.1258,2938724,100531853.9,0.0199,0.1163,34.2094,10.6091,953711000,N/A,3811401000,27700000,0,110700000,94.4413,19.1816,22.6589,423.8159,
300377.SZ,Ӯʱʤ,2014-10-30,17.1258,17.1109,17.7028,16.9468,17.489,2996385,104978321.6,0.3631,2.1202,35.035,10.8173,973932000,N/A,3892212000,27700000,0,110700000,96.4437,19.5883,23.1393,432.8019,
300377.SZ,Ӯʱʤ,2014-10-31,17.489,17.3596,17.489,16.6732,16.9567,1897570,65008727.7,-0.5322,-3.0432,34.2589,6.8504,944293000,N/A,3773763000,27700000,0,110700000,93.5087,18.9922,22.4351,419.6307,
300377.SZ,Ӯʱʤ,2014-11-03,16.9567,16.902,17.3895,16.8672,17.0114,1327751,45647509.6,0.0547,0.3227,34.3796,4.7933,947340000,N/A,3785940000,27700000,0,110700000,93.8105,19.0535,22.5075,420.9848,
300377.SZ,Ӯʱʤ,2014-11-04,17.0114,17.0363,17.1059,16.2355,16.2405,2009371,66670112.3,-0.771,-4.5322,33.1796,7.254,904405000,N/A,3614355000,27700000,0,110700000,89.5588,18.1899,21.4875,401.905,
300377.SZ,Ӯʱʤ,2014-11-05,16.2405,16.1509,16.3847,15.6983,16.0166,1304099,41862168.7,-0.2238,-1.3783,32.1005,4.7079,891940000,N/A,3564540000,27700000,0,110700000,88.3245,17.9392,21.1913,396.3658,
300377.SZ,Ӯʱʤ,2014-11-06,16.0166,16.0166,16.5041,16.0166,16.4643,1400153,46093557.1,0.4477,2.795,32.9204,5.0547,916870000,N/A,3664170000,27700000,0,110700000,90.7932,18.4407,21.7836,407.4443,
300377.SZ,Ӯʱʤ,2014-11-07,16.4643,16.4643,18.0262,16.32,17.9267,5333586,185922080.6,1.4624,8.8822,34.8587,19.2548,998308000,N/A,3989628000,27700000,0,110700000,98.8576,20.0786,23.7185,443.6342,
300377.SZ,Ӯʱʤ,2014-11-10,17.9267,17.9267,19.6527,17.6183,19.1254,6091474,231957287.2,1.1988,6.687,38.079,21.9909,1065065000,N/A,4256415000,27700000,0,110700000,105.4682,21.4212,25.3045,473.3001,
300377.SZ,Ӯʱʤ,2014-11-11,19.1254,19.0011,20.0805,18.4092,19.0508,5181777,201089671,-0.0746,-0.3901,38.8071,18.7068,1060910000,N/A,4239810000,27700000,0,110700000,105.0567,21.3377,25.2058,471.4537,
300377.SZ,Ӯʱʤ,2014-11-12,19.0508,18.8021,19.7969,18.444,19.3393,5159654,197962706.1,0.2885,1.5144,38.3674,18.6269,1076976000,N/A,4304016000,27700000,0,110700000,106.6477,21.6608,25.5875,478.5932,
300377.SZ,Ӯʱʤ,2014-11-13,19.3393,19.1006,21.2593,18.8021,20.8415,7410115,300616837,1.5022,7.7675,40.5684,26.7513,1160630000,N/A,4638330000,27700000,0,110700000,114.9315,23.3433,27.575,515.7679,
300377.SZ,Ӯʱʤ,2014-11-14,20.8415,20.5679,21.0405,18.9563,18.9911,4643109,185064573.1,-1.8504,-8.8783,39.8579,16.7621,1057586000,N/A,4226526000,27700000,0,110700000,104.7276,21.2708,25.1268,469.9766,
300377.SZ,Ӯʱʤ,2014-11-17,18.9911,18.4539,19.9959,18.245,19.7323,3194844,124566886.1,0.7411,3.9026,38.99,11.5337,1098859000,N/A,4391469000,27700000,0,110700000,108.8146,22.1009,26.1074,488.3177,
300377.SZ,Ӯʱʤ,2014-11-18,19.7323,19.4985,20.6425,19.1503,20.4933,3499379,140159135.3,0.761,3.8568,40.0526,12.6331,1141240000,N/A,4560840000,27700000,0,110700000,113.0114,22.9533,27.1143,507.1512,
300377.SZ,Ӯʱʤ,2014-11-19,20.4933,20.4883,22.3238,20.17,21.4135,5901345,255557365.3,0.9202,4.4903,43.3049,21.3045,1192485000,N/A,4765635000,27700000,0,110700000,118.086,23.984,28.3319,529.9238,
300377.SZ,Ӯʱʤ,2014-11-20,21.4135,21.329,22.3238,20.7719,21.9109,4116811,178169389.7,0.4974,2.3229,43.2785,14.8621,1220185000,N/A,4876335000,27700000,0,110700000,120.829,24.5411,28.99,542.2333,
300377.SZ,Ӯʱʤ,2014-11-21,21.9109,21.6423,22.3785,21.0952,21.3887,4038500,175780231.2,-0.5223,-2.3837,43.5261,14.5794,1191100000,N/A,4760100000,27700000,0,110700000,117.9488,23.9561,28.299,529.3083,
300377.SZ,Ӯʱʤ,2014-11-24,21.3887,21.5876,22.2193,21.1996,21.6622,3621428,158030493.1,0.2736,1.2791,43.6376,13.0737,1206335000,N/A,4820985000,27700000,0,110700000,119.4575,24.2626,28.6609,536.0786,
300377.SZ,Ӯʱʤ,2014-11-25,21.6622,22.0353,23.8309,21.6374,23.8309,6522456,300525316.9,2.1687,10.0115,46.0755,23.5468,1327107000,N/A,5303637000,27700000,0,110700000,131.4169,26.6916,31.5303,589.7479,
300377.SZ,Ӯʱʤ,2014-11-26,23.8309,24.9601,26.2135,24.3234,26.2135,3645544,187574632,2.3826,9.9979,51.4531,13.1608,1459790000,N/A,5833890000,27700000,0,110700000,144.5559,29.3602,34.6827,648.7104,
300377.SZ,Ӯʱʤ,2014-11-27,26.2135,28.3524,28.8349,26.885,28.8349,8403301,474583921.2,2.6214,10,56.4759,30.3368,1605769000,N/A,6417279000,27700000,0,110700000,159.0115,32.2962,38.1509,713.5815,
300377.SZ,Ӯʱʤ,2014-11-28,28.8349,28.9194,31.7199,28.2529,31.7199,6172717,372828135,2.885,10.0052,60.3994,22.2842,1766429000,N/A,7059339000,27700000,0,110700000,174.9208,35.5275,41.968,784.9766,
300377.SZ,Ӯʱʤ,2014-12-01,31.7199,32.272,34.8138,31.8442,33.3762,5710813,383956881.7,1.6564,5.2219,67.2333,20.6167,1858670000,N/A,7427970000,27700000,0,110700000,184.055,37.3827,44.1595,825.9672,
300377.SZ,Ӯʱʤ,2014-12-02,33.3762,32.4461,32.849,30.7051,31.8343,6490187,412460832.9,-1.542,-4.62,63.5515,23.4303,1772800000,N/A,7084800000,27700000,0,110700000,175.5517,35.6556,42.1194,787.8077,
300377.SZ,Ӯʱʤ,2014-12-03,31.8343,30.8792,31.3269,29.4716,30.8394,6290767,383997143.7,-0.9948,-3.125,61.0414,22.7104,1717400000,N/A,6863400000,27700000,0,110700000,170.0657,34.5414,40.8031,763.1887,
300377.SZ,Ӯʱʤ,2014-12-04,30.8394,30.929,33.9234,30.1033,32.6301,8466459,544889363.3,1.7907,5.8065,64.3586,30.5648,1817120000,N/A,7261920000,27700000,0,110700000,179.9405,36.547,43.1724,807.5029,
300377.SZ,Ӯʱʤ,2014-12-05,32.6301,32.1725,32.2969,29.3671,29.3671,6738397,418390120.4,-3.263,-10,62.0905,24.3263,1635408000,N/A,6535728000,27700000,0,110700000,161.9465,32.8923,38.8551,726.7526,
300377.SZ,Ӯʱʤ,2014-12-08,29.3671,28.1037,29.2477,27.1586,27.268,5707227,320028397.5,-2.0991,-7.1477,56.0742,20.6037,1518514000,N/A,6068574000,27700000,0,110700000,150.371,30.5413,36.0779,674.8066,
300377.SZ,Ӯʱʤ,2014-12-09,27.268,27.4322,29.198,26.4622,26.7159,5438062,304867513.5,-0.5521,-2.0248,56.0618,19.632,1487767000,N/A,5945697000,27700000,0,110700000,147.3263,29.9229,35.3474,661.143,
300377.SZ,Ӯʱʤ,2014-12-10,26.7159,26.8353,27.6312,25.7261,26.7109,3489401,188744278.1,-0.005,-0.0186,54.0907,12.5971,1487490000,N/A,5944590000,27700000,0,110700000,147.2989,29.9173,35.3408,661.02,
300377.SZ,Ӯʱʤ,2014-12-11,26.7109,26.6115,27.3476,25.4724,26.6065,4497670,237442290.2,-0.1045,-0.3911,52.7923,16.2371,1481673000,N/A,5921343000,27700000,0,110700000,146.7228,29.8003,35.2026,658.4349,
300377.SZ,Ӯʱʤ,2014-12-12,26.6065,26.5617,28.8349,25.8405,28.8001,7056145,388806397.4,2.1936,8.2445,55.1018,25.4734,1603830000,N/A,6409530000,27700000,0,110700000,158.8195,32.2572,38.1049,712.7198,
300377.SZ,Ӯʱʤ,2014-12-15,28.8001,27.3576,30.8295,27.3078,30.0187,7689657,453245299.8,1.2187,4.2314,58.9422,27.7605,1671695000,N/A,6680745000,27700000,0,110700000,165.5398,33.6222,39.7173,742.8781,
300377.SZ,Ӯʱʤ,2014-12-16,30.0187,30.342,30.342,28.1087,28.2529,4396273,254913630.2,-1.7658,-5.8824,57.984,15.871,1573360000,N/A,6287760000,27700000,0,110700000,155.8022,31.6444,37.3809,699.1794,
300377.SZ,Ӯʱʤ,2014-12-17,28.2529,27.4471,28.5563,26.4025,27.4372,3135523,172153683,-0.8158,-2.8873,54.9043,11.3196,1527932000,N/A,6106212000,27700000,0,110700000,151.3037,30.7307,36.3016,678.9918,
300377.SZ,Ӯʱʤ,2014-12-18,27.4372,26.9099,28.3375,26.7607,26.7607,2320941,127913969.2,-0.6765,-2.4656,55.113,8.3788,1490260000,N/A,5955660000,27700000,0,110700000,147.5732,29.973,35.4066,662.2509,
300377.SZ,Ӯʱʤ,2014-12-19,26.7607,26.512,26.6115,24.3731,25.3182,2921526,149819895.7,-1.4425,-5.3903,51.2814,10.547,1409930000,N/A,5634630000,27700000,0,110700000,139.6185,28.3574,33.4981,626.5533,
300377.SZ,Ӯʱʤ,2014-12-22,25.3182,24.771,24.771,22.7864,22.7864,2556056,119844392.3,-2.5318,-10,46.8865,9.2276,1268937000,N/A,5071167000,27700000,0,110700000,125.6566,25.5216,30.1483,563.898,
300377.SZ,Ӯʱʤ,2014-12-23,22.7864,22.3238,23.3833,21.8114,22.5128,2289035,104111442.8,-0.2736,-1.2006,45.4827,8.2637,1253702000,N/A,5010282000,27700000,0,110700000,124.148,25.2152,29.7863,557.1278,
